match_idx,y,w_b365,w_bw,w_ps,w_wh,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq,pH_static,pD_static,pA_static
392,0,0.2992721351245197,0.1312645915500173,0.3304631972830418,0.2390000760424211,0.735110293272524,0.16911524722375737,0.09577445950371877,0.7338028457653883,0.16966553531672007,0.09653161891789164,0.7338095687402966,0.16966312158954905,0.09652730967015445
393,0,0.30121016878204815,0.13148736059918753,0.3284798658576256,0.2388226047611387,0.6708771277781431,0.19967031490996462,0.12945255731189226,0.6684796431138981,0.20148433951820832,0.1300360173678937,0.668492357498838,0.20147443792944655,0.13003320457171544
394,0,0.3017633506715291,0.1310895921454848,0.33195071412952926,0.23519634305345677,0.5235893735135703,0.25338701528848967,0.22302361119794004,0.5214441562852571,0.25357139408030205,0.22498444963444086,0.5214545544146557,0.25356966041130874,0.22497578517403555
395,0,0.3017632777527599,0.13108919895489135,0.3319509364918201,0.23519658680052852,0.6591154714856214,0.17975656658723677,0.16112796192714182,0.6583447448489707,0.1814325075080963,0.16022274764293318,0.6583477262430976,0.18142449571526006,0.16022777804164243
396,0,0.30176209031412227,0.13108279656984032,0.33195455727588175,0.2352005558401556,0.7050983645561335,0.1770046187447038,0.1178970166991627,0.7038282041982662,0.17726922097488915,0.1189025748268447,0.7038350713282588,0.1772685077108963,0.11889642096084498
397,2,0.30121363682875496,0.13150612945373813,0.3284694015403021,0.2388108321772048,0.19790009139751227,0.25329761803624307,0.5488022905662446,0.19793432440354644,0.25315140278536924,0.5489142728110844,0.19793420303210835,0.25315130010985537,0.5489144968580363
398,0,0.30121187874988636,0.1314966138513517,0.3284747067879258,0.23881680061083613,0.3965135883762379,0.31244993232000845,0.2910364793037536,0.3957820438374481,0.3123068948828543,0.29191106127969774,0.3957866629325814,0.31230681721310716,0.29190651985431126
399,1,0.3012127646165528,0.13150140835090307,0.32847203369182043,0.23881379334072386,0.42573771956553724,0.2662285319224113,0.3080337485120514,0.42540625402799265,0.26531837089243465,0.30927537507957276,0.4254081605452255,0.2653229093501163,0.30926893010465817
400,0,0.3012136082434521,0.13150597471952236,0.3284694878087389,0.2388109292282867,0.5907480582557598,0.22524463413394075,0.18400730761029938,0.5907234515330826,0.22562667571757142,0.183649872749346,0.5907235418045848,0.22562378604875485,0.1836526721466605
401,0,0.30121101996813004,0.13149196643359368,0.32847729790382846,0.23881971569444788,0.7208251059670095,0.17672050523182403,0.10245438880116643,0.7207648283134008,0.17610788430675953,0.10312728737983966,0.720764918639969,0.1761119239519353,0.10312315740809554
402,0,0.3012148399676872,0.13151264261516568,0.3284657703023914,0.23880674711475566,0.5946725590251232,0.24556873224429676,0.15975870873058007,0.5942155537170076,0.24524696538874763,0.16053748089424474,0.5942176043089511,0.24524905728550747,0.16053333840554138
403,2,0.3017660519221168,0.13110416020503843,0.331942475527363,0.23518731234548165,0.5704543719842409,0.22879417130763288,0.2007514567081262,0.5692502452294719,0.22906096898501924,0.20168878578550894,0.5692555715659996,0.22905978238974606,0.20168464604425437
404,2,0.3017641898028794,0.13109411713677918,0.3319481551092285,0.23519353795111295,0.30135866011215107,0.2633005398847413,0.4353408000031077,0.30305138547265953,0.2625262486982888,0.4344223658290517,0.30304308606074676,0.2625295896230427,0.4344273243162105
405,0,0.3017643525955674,0.13109499504491554,0.33194765862801534,0.23519299373150168,0.3594960136431063,0.2775193464142516,0.36298463994264213,0.35880267141343497,0.27736537948605045,0.3638319491005146,0.35880671381025003,0.2773659593758075,0.3638273268139425
406,1,0.3017636615778467,0.13109126864503537,0.33194976601543136,0.2351953037616866,0.27369381003762516,0.2277658722150936,0.4985403177472812,0.27495049532379756,0.22859354909515311,0.4964559555810494,0.27494523248811054,0.22858878220195608,0.4964659853099334
407,0,0.30176282742223076,0.13108677077193828,0.3319523097133212,0.23519809209250972,0.6602954333791101,0.18230867486281432,0.1573958917580755,0.6589891213419466,0.18261558014479723,0.1583952985132561,0.6589962872705452,0.18261353804833375,0.1583901746811211
408,0,0.30121273373339086,0.1315012411959562,0.32847212688596894,0.23881389818468401,0.44491908849403417,0.2822298677603,0.27285104374566593,0.4449204828040786,0.2812783788909489,0.2738011383049724,0.4449208478938426,0.2812830753081228,0.2737960767980346
409,1,0.2992722965202111,0.13126546027043162,0.3304627115405663,0.23899953166879095,0.20094841807638875,0.29795830282822827,0.501093279095383,0.2017886255803075,0.2981506256592059,0.5000607487604867,0.20178487860827815,0.2981490209273111,0.5000661004644108
410,1,0.2998148364166756,0.130853090037129,0.33395689691702346,0.23537517662917185,0.4811915609114939,0.23960519589408952,0.27920324319441653,0.4804553258491286,0.24054313000325633,0.279001544147615,0.4804592700677016,0.24053738678318062,0.27900334314911773
411,0,0.2992662555639499,0.1312329559718269,0.33048088675710613,0.23901990170711698,0.4096670595398854,0.2635814056050032,0.32675153485511144,0.4083072345146415,0.26214141654737666,0.32955134893798177,0.4083144091943272,0.2621479067363155,0.32953768406935735
412,1,0.2992710071637209,0.1312585207134993,0.33046659179534404,0.23900388032743577,0.38084174375880986,0.2931355784035404,0.3260226778376498,0.38205201182085224,0.2915656005971443,0.3263823875820036,0.3820459961453869,0.29157355538017504,0.3263804484744379
413,1,0.30121274421906297,0.13150129794952936,0.3284720952440608,0.2388138625873469,0.45159927765216396,0.28597840319606876,0.2624223191517672,0.45311402403125406,0.28558333507984324,0.26130264088890276,0.45310621109161214,0.28558480220897475,0.2613089866994131
414,1,0.30176351752043445,0.13109049183666607,0.33195020532502384,0.23519578531787566,0.33285875581382246,0.2535204329588385,0.4136208112273389,0.3322303515828664,0.25243240680073403,0.4153372416163995,0.33223265955324915,0.25243807501502136,0.4153292654317296
415,1,0.3017632130196431,0.13108884990566083,0.3319511338908494,0.23519680318384667,0.4039006558882313,0.2730670089809738,0.32303233513079493,0.40458070569421056,0.2720645757298362,0.32335471857595316,0.4045793411377576,0.2720685190388263,0.3233521398234162
416,1,0.3012089313048003,0.13148066536220482,0.32848359878405886,0.2388268045489361,0.2847214493238912,0.2896869665271524,0.4255915841489564,0.28704014699923047,0.28870674401024915,0.4242531089905204,0.28702906655940963,0.28871128691972614,0.4242596465208642
417,0,0.30120928125696333,0.13148255863856534,0.3284825431839151,0.23882561692055623,0.441091712661439,0.29571963902715315,0.2631886483114079,0.44120516481109706,0.2938793753738986,0.26491545981500436,0.44120510932841894,0.2938882974406408,0.26490659323094023
418,2,0.30121117918843004,0.131492828039942,0.3284768175231238,0.23881917524850418,0.2544817420031114,0.28604799375779905,0.45947026423908954,0.25599322182808737,0.2853577034306296,0.458649074741283,0.25598556357145846,0.2853602527692677,0.45865418365927374
419,0,0.3017664556188381,0.1311063377835393,0.33194124407190434,0.2351859625257182,0.4640616941134267,0.26271360005792976,0.2732247058286435,0.4635935580274889,0.26252395528444344,0.2738824866880676,0.4635957943275991,0.2625253835097157,0.2738788221626851
420,0,0.3017645112816953,0.13109585082388014,0.33194717466225815,0.23519246323216647,0.44617485525255496,0.2638366725635213,0.28998847218392365,0.44636872887818846,0.2632340950866786,0.2903971760351329,0.44636791631811706,0.26323733734769406,0.2903947463341889
421,0,0.3017648483738592,0.13109766878401466,0.3319461465600892,0.23519133628203698,0.39737674237700316,0.25737790338362376,0.3452453542393731,0.3972015847996461,0.2564213320209713,0.34637708317938265,0.3972030886040195,0.2564256234459716,0.3463712879500088
422,2,0.3017644556177286,0.13109555063160772,0.3319473444288796,0.23519264932178421,0.42512473485380514,0.2616205392543474,0.3132547258918475,0.4257867933976146,0.2614392329727736,0.3127739736296118,0.4257838784680043,0.2614409676870996,0.312775153844896
423,2,0.30176217330270316,0.13108324399446314,0.3319543042393756,0.2352002784634581,0.3749146485106892,0.2488248675905749,0.376260483898736,0.3761844647814347,0.24701449070055537,0.37680104451800994,0.37617821408137153,0.2470235757226414,0.37679821019598714
424,0,0.3012108388163684,0.1314909861673731,0.32847784444319644,0.23882033057306198,0.38089178256717254,0.2925206859604834,0.326587531472344,0.3821177020363974,0.29113354754667237,0.32674875041693024,0.3821124656872124,0.291140843247622,0.3267466910651656
425,0,0.3012095775210095,0.13148416151970102,0.3284816494971516,0.2388246114621377,0.7510095030901536,0.15443199550805106,0.0945585014017954,0.7498284745146833,0.15598127499214978,0.09419025049316695,0.7498349737302322,0.1559725194199886,0.09419250684977934
426,1,0.3012136414979412,0.13150615472841645,0.32846938744899973,0.23881081632464257,0.23527230975120136,0.27876963358906687,0.48595805665973174,0.2355398516791316,0.2784128327677329,0.4860473155531356,0.23553792128406906,0.2784145311076372,0.4860475476082939
427,0,0.30176608758429896,0.13110435256594627,0.3319423667439881,0.2351871931057666,0.10775831030011754,0.1640212591782394,0.7282204305216431,0.10844242122888127,0.16415073160546548,0.7274068471656533,0.10843882743732011,0.16415070593553102,0.7274104666271489
428,0,0.2998154381817231,0.13085631694911998,0.3339550667429271,0.23537317812622988,0.5626713714185303,0.22478508384048607,0.21254354474098364,0.5615418830678967,0.22467577127079885,0.2137823456613045,0.5615482735621311,0.22467631107607655,0.21377541536179223
429,0,0.2992713554970815,0.131260395402839,0.33046554355746655,0.23900270554261288,0.41638075818536796,0.2924585928877604,0.2911606489268717,0.4146230089603147,0.2935596308154527,0.29181736022423255,0.4146319761323216,0.2935534113709795,0.2918146124966989
430,0,0.2992707996312423,0.13125740383521559,0.3304672163027461,0.2390045802307961,0.31986616659524314,0.2963874119002836,0.3837464215044732,0.32074924025207713,0.2956468771023455,0.3836038826455774,0.32074629331523435,0.2956496520841161,0.38360405460064956
431,0,0.30176768127224884,0.13111294972796564,0.3319375049429558,0.23518186405682975,0.36015953237766496,0.26640166069123183,0.37343880693110315,0.3597642370600189,0.2659230084166933,0.37431275452328777,0.3597664028887732,0.2659252780343968,0.37430831907683
432,1,0.3017642352196523,0.13109436205853345,0.33194801659915196,0.23519338612266222,0.578732683571158,0.2146119205946201,0.20665539583422177,0.5775702030525101,0.21580203548351687,0.20662776146397308,0.5775773398255254,0.21579508398488567,0.20662757618958888
433,2,0.30176453736180286,0.13109599147295745,0.33194709512154114,0.23519237604369872,0.41714508167968517,0.2734143705156257,0.3094405478046892,0.4170616965551873,0.2735668218719061,0.3093714815729066,0.417061243505133,0.2735659342653192,0.3093728222295478
434,1,0.3012115900465417,0.13149505143867335,0.32847557789116316,0.23881778062362186,0.3122554864014259,0.30121993738306496,0.3865245762155092,0.31297073805554704,0.299857103900661,0.38717215804379185,0.3129675484360677,0.2998628497642851,0.3871696017996471
435,1,0.3012116890031018,0.1314955869683277,0.3284752793131561,0.23881744471541447,0.5555681717416845,0.261119029186072,0.18331279907224346,0.5533773171701541,0.26119860818281826,0.18542407464702765,0.5533888626225579,0.2611981422076908,0.18541299516975132
436,0,0.30121288129368573,0.131502039870916,0.3284716815997823,0.2388133972356161,0.6613602968699425,0.20222269307687685,0.13641701005318072,0.6596859417786268,0.20277072619900885,0.1375433320223644,0.6596949020085728,0.20276786444166153,0.1375372335497657
437,2,0.30121518238063366,0.1315144964328655,0.32846473676430016,0.23880558442220073,0.2484848006583551,0.25418590716028683,0.49732929218135813,0.2487918584207958,0.25393665275161276,0.4972714888275914,0.24879033398745487,0.2539375138295143,0.4972721521830308
438,2,0.30121426043953936,0.1315095052356833,0.32846751945838437,0.23880871486639288,0.3332599728929137,0.2733472096749291,0.3933928174321571,0.333203319600779,0.27378866936228025,0.39300801103694083,0.3332044246931464,0.2737859186004156,0.393009656706438
439,0,0.3017633159634893,0.13108940499330793,0.33195081997025716,0.2351964590729456,0.7683039357394625,0.1378121817762779,0.09388388248425956,0.7683542460954931,0.13938975043795135,0.09225600346655562,0.7683535758148288,0.13938196487320054,0.09226445931197079
440,0,0.3017624790882226,0.13108489264531265,0.33195337186329366,0.2351992564031711,0.6770806503492605,0.18443881875490142,0.13848053089583803,0.6744655330726997,0.18536688306997545,0.1401675838573249,0.6744776644890109,0.1853619016547728,0.14016043385621632
441,0,0.3017654081442091,0.1311006878263707,0.33194443922359834,0.23518946480582184,0.3593404913074438,0.2657888003010131,0.374870708391543,0.35788588181850467,0.2652782904633366,0.3768358277181586,0.3578933367432027,0.2652806445560224,0.37682601870077503
442,1,0.30120923189299,0.1314822915696369,0.32848269208852104,0.2388257844488521,0.49262002051195425,0.2724370865919111,0.23494289289613465,0.4925400625252363,0.27238213467737477,0.23507780279738894,0.4925412987441157,0.27238044723261345,0.2350782540232709
443,0,0.30121075279065396,0.13149052066412248,0.32847810398105587,0.23882062256416772,0.5910894488009055,0.23679720179281377,0.17211334940628065,0.592108557475106,0.23645713547126873,0.17143430705362525,0.5921039568064718,0.23645845145688346,0.17143759173664483
444,0,0.30120961016644215,0.1314843381452267,0.32848155101971116,0.23882450066862,0.6670096604036558,0.20404360111458386,0.12894673848176022,0.6669260144791147,0.20422623884210037,0.12884774667878493,0.6669272477992602,0.20422595818816497,0.12884679401257504
445,0,0.30176391816218207,0.1310926522718609,0.33194898353250707,0.23519444603345005,0.4260906134416983,0.2361049644206024,0.33780442213769923,0.4238851960565117,0.2369381527458056,0.3391766511976827,0.4238968487543755,0.2369336905698302,0.3391694606757943
446,2,0.29981518631463583,0.13085496630581456,0.33395583277187746,0.23537401460767207,0.3607326096864076,0.2738106684262919,0.36545672188730044,0.36041432152116787,0.27373022908974975,0.3658554493890823,0.36041499992145465,0.27373020964304506,0.3658547904355004
447,2,0.299271526564438,0.1312613160959679,0.33046502875061873,0.23900212858897543,0.2336945604289498,0.28309060529738306,0.4832148342736672,0.23424652258309903,0.28304644390832473,0.4827070335085763,0.23424312299407388,0.28304636834391567,0.4827105086620106
448,0,0.2958165645152,0.13738530154502077,0.3269623625068506,0.2398357714329286,0.41099159258288503,0.29878708640007623,0.2902213210170388,0.41239176852914955,0.2981344430800102,0.2894737883908404,0.4123846318812441,0.29813709220478685,0.2894782759139691
449,1,0.29581413237170046,0.1373703705333995,0.3269705314003645,0.23984496569453556,0.357542459396325,0.3159844664074151,0.3264730741962599,0.3600254387476807,0.3139296349816854,0.3260449262706339,0.36001201237167924,0.31394051113852894,0.32604747648979177
450,0,0.29773408159390785,0.1376442608572262,0.3249826065019395,0.23963905104692643,0.5864698197865873,0.24788428563443143,0.1656458945789813,0.5855283332152632,0.24777484966056548,0.1666968171241713,0.5855331176093942,0.24777547828730492,0.16669140410330094
451,1,0.2982989957444469,0.1372130300345326,0.32845477889299757,0.2360331953280229,0.5131774253704735,0.23960110764211615,0.2472214669874105,0.5113186452929791,0.23982360713021764,0.2488577475768033,0.5113281431227537,0.23982248993299846,0.24884936694424786
452,1,0.2983012090758955,0.13722666131435127,0.3284472371113748,0.2360248924983785,0.42947227763600737,0.25779068911473924,0.31273703324925334,0.42899429147725093,0.25757980746110964,0.3134259010616394,0.4289961612434472,0.25758168977205237,0.31342214898450044
453,1,0.29773019620017394,0.13762024707463244,0.3249957054534952,0.2396538512716984,0.33287400304686915,0.28757898341178595,0.379547013541345,0.33345189459619445,0.2853505325415485,0.381197572862257,0.3334483779872392,0.28536188441992233,0.38118973759283836
454,0,0.2977318748522059,0.13763062036703289,0.32499004700109796,0.2396474577796632,0.38097296941893827,0.29387394486313195,0.32515308571792984,0.3804560002041228,0.2928977820958339,0.3266462177000432,0.38045854839035437,0.2929021563256796,0.3266392952839659
455,2,0.2977290733753122,0.13761330994772622,0.32499948959301406,0.2396581270839475,0.3517496632638757,0.26279812867876173,0.3854522080573625,0.3526816162945393,0.2630950968412659,0.3842232868641948,0.352677315924626,0.26309233508478336,0.38423034899059055
456,1,0.29773218399691564,0.13763253101395373,0.32498900478709053,0.23964628020204012,0.28213798944594165,0.29257166507097915,0.42529034548307926,0.2827310800377327,0.29112506240407415,0.4261438575581932,0.2827284361007984,0.29113218273841096,0.42613938116079075
457,2,0.29829947529394196,0.1372159830725603,0.32845314504962725,0.23603139658387048,0.15446507660061679,0.1890402331696369,0.6564946902297463,0.15610584573181438,0.18941809529209397,0.6544760589760916,0.15609674544054444,0.1894169956472622,0.6544862589121934
458,0,0.29772961645877444,0.1376166651284871,0.32499765936685193,0.23965605904588658,0.4570269037049714,0.2774749661543771,0.2654981301406514,0.45856827007733836,0.2768415727666671,0.2645901571559946,0.45856048138670713,0.27684476177769246,0.26459475683560035
459,2,0.2977316031937823,0.13762894147224933,0.32499096280245987,0.23964849253150855,0.3598694579635723,0.27812836862820367,0.36200217340822405,0.36078655067479054,0.2765023646332629,0.36271108469194663,0.36078192582500884,0.2765110866850938,0.3627069874898973
460,0,0.297733315428942,0.13763952448085948,0.32498519004069204,0.23964197004950644,0.20381332438410138,0.25618371343610635,0.5400029621797923,0.20462430664080064,0.2559055703331056,0.5394701230260937,0.20462020645511178,0.2559064032391872,0.5394733903057011
461,2,0.29830152268152643,0.13722859307618435,0.32844616833958207,0.2360237159027072,0.3641335137249422,0.2632808318704734,0.3725856544045844,0.36355914834808156,0.26387476793452724,0.3725660837173912,0.3635620814680292,0.2638713999905591,0.3725665185414117
462,1,0.29830031477950253,0.13722115307025276,0.3284502846373008,0.23602824751294393,0.483348645449089,0.26117022253693645,0.2554811320139746,0.48239158226659373,0.260884532531358,0.2567238852020482,0.48239779659232535,0.26088531825329336,0.25671688515438124
463,1,0.29830031682477,0.13722116566686374,0.32845027766798673,0.23602823984037966,0.6090311453639297,0.2216394320411172,0.16932942259495315,0.6068701249123017,0.22324445889161934,0.16988541619607886,0.6068820579264715,0.22323583711121306,0.16988210496231543
464,0,0.29830019205793695,0.13722039724644486,0.3284507028114489,0.23602870788416935,0.6495826023901752,0.179996600673817,0.17042079693600778,0.649098850764275,0.18170504387230813,0.1691961053634169,0.6491016972412659,0.18169553849387873,0.16920276426485545
465,0,0.2983009276870288,0.13722492807753559,0.3284481960497549,0.2360259481856807,0.25572129598470694,0.24285758721278708,0.501421116802506,0.25488058862857976,0.2437717640744595,0.5013476472969608,0.25488525877028784,0.24376637983453378,0.5013483613951784
466,2,0.2963772641437496,0.13697710878171268,0.3304371078703528,0.23620851920418492,0.09589054834086445,0.14080311839396495,0.7633063332651705,0.09578261478972623,0.14159375895390006,0.7626236262563737,0.09578423424455976,0.14158904270152944,0.7626267230539108
467,0,0.29830111008246385,0.1372260515484741,0.328447574472849,0.2360252638962131,0.743754624703166,0.1599791208971403,0.09626625439969369,0.7437730309672076,0.16080486448458264,0.09542210454820978,0.743772262438834,0.16080030845420623,0.09542742910695971
468,1,0.29773147139160694,0.1376281269364839,0.32499140711533,0.23964899455657912,0.3223245213466969,0.3080991473209965,0.3695763313323065,0.3233448386697183,0.30737052947095017,0.3692846318593314,0.3233388120649537,0.30737490743662493,0.3692862804984213
469,1,0.2977342518571425,0.13764531348382514,0.32498203233133177,0.23963840232770062,0.25493442765794544,0.2714803804193403,0.4735851919227142,0.25496489413998846,0.27177701946396066,0.4732580863960509,0.2549648318219101,0.2717748517495961,0.4732603164284937
470,0,0.2977310422465871,0.13762547493373933,0.3249928537337691,0.23965062908590445,0.46552984141188297,0.2739530125608848,0.2605171460272323,0.4647849884004408,0.2739421618240964,0.2612728497754628,0.46478973260490397,0.2739418817169417,0.26126838567815425
471,2,0.29773331761514044,0.13763953799502976,0.3249851826691233,0.23964196172070654,0.7795390660887065,0.13886911218198994,0.08159182172930349,0.7786921011228736,0.14019458270442553,0.08111331617270091,0.7786964830140666,0.14018740176077188,0.08111611522516154
472,0,0.2977330697957328,0.1376380061057391,0.32498601826921986,0.2396429058293082,0.8068555623660876,0.12499037594052048,0.06815406169339186,0.8062165341654556,0.1262940813600219,0.06748938447452248,0.8062201122840867,0.12628691439526166,0.0674929733206514
473,0,0.29830302870472736,0.13723787116860736,0.3284410351673756,0.2360180649592898,0.6609088242719342,0.1936427096175538,0.14544846611051201,0.6604024653032952,0.19431821964581789,0.14527931505088698,0.6604057102424785,0.19431419568138808,0.14528009407613332
474,1,0.29829979865271544,0.13721797441303568,0.328452043294649,0.23603018363959993,0.31842724903122627,0.26899960464253625,0.4125731463262375,0.3197126395290223,0.26766579111555255,0.41262156935542504,0.3197049222354083,0.26767323747694854,0.41262184028764304
475,1,0.29829914123000173,0.13721392590446785,0.3284542832292854,0.23603264963624498,0.3188234786309712,0.26326067925112157,0.4179158421179072,0.3204336520980872,0.2629553128282926,0.41661103507362024,0.32042475659492886,0.2629573414437025,0.41661790196136866
476,1,0.29829961489127177,0.13721684274340776,0.3284526694164615,0.236030872948859,0.37002250023672856,0.2517256254157171,0.3782518743475543,0.3711331543369345,0.25120002481705045,0.37766682084601505,0.3711271051532362,0.25120356737029964,0.3776693274764641
477,0,0.2977325020805928,0.137634496997075,0.3249879323920254,0.23964506853030665,0.6961225382945185,0.19319177439027954,0.11068568731520204,0.6952423461276633,0.19425609744269515,0.11050155642964149,0.6952472473458059,0.19425002259383065,0.11050273006036353
478,1,0.2977299270539235,0.13761858411057754,0.32499661258112744,0.2396548762543715,0.19079134112243218,0.2601152178294187,0.5490934410481491,0.19213488857641692,0.2610242813033405,0.5468408301202425,0.19212780312402092,0.26101905236624523,0.5468531445097338
479,0,0.2983029479502147,0.13723737361632782,0.32844131043968183,0.23601836799377565,0.3712210024781618,0.25133996802029107,0.37743902950154706,0.3708866930594489,0.25077667590203656,0.3783366310385145,0.37088870882143604,0.25077992818055816,0.37833136299800585
480,1,0.29773242052140625,0.13763399289469555,0.32498820736703404,0.23964537921686418,0.3843521054365704,0.30136164277173544,0.31428625179169417,0.38449796111383006,0.3009539702754198,0.3145480686107502,0.3844970168206181,0.3009556309994167,0.3145473521799652
481,1,0.2982996249384237,0.1372169046166349,0.32845263518366735,0.23603083526127405,0.39299297095337193,0.2669169546962095,0.34009007435041855,0.39383604458934957,0.26613419152484774,0.34002976388580264,0.3938310445458655,0.26613930952718273,0.3400296459269519
482,0,0.298299058171208,0.13721341444329307,0.3284545662085988,0.23603296117690006,0.9029934675760686,0.05983379553551796,0.037172736888413445,0.902248865963988,0.061453134100790764,0.0362979999352212,0.9022514384435716,0.061445119537678713,0.03630344201874975
483,0,0.2958166877499439,0.13738605822552544,0.3269619485255254,0.23983530549900503,0.4987398618840842,0.28955959114610447,0.21170054696981128,0.4976108425854771,0.29010046334245615,0.21228869407206674,0.4976167913968625,0.2900967946073053,0.21228641399583228
484,1,0.29581819588950414,0.13739531951752712,0.3269568816984567,0.239829602894512,0.5699317289859162,0.2310298245734457,0.19903844644063823,0.5694012585959286,0.2316985496255315,0.19890019177853982,0.5694042724620402,0.23169437481018904,0.1989013527277708
485,0,0.29637780530500063,0.13698042020296666,0.3304352703514856,0.23620650414054692,0.4056420226865401,0.25293820033391556,0.34141977697954445,0.40612207308026366,0.2528728212650827,0.34100510565465364,0.40611956238102814,0.2528719616872241,0.3410084759317478
486,0,0.2958146212916861,0.1373733716129005,0.32696888946555797,0.23984311762985538,0.4588479843555265,0.2668257975790963,0.27432621806537727,0.45712618029607427,0.2668709977872283,0.27600282191669745,0.45713699178763223,0.26687013619068767,0.2759928720216802
487,0,0.29581574475324884,0.1373802684184447,0.32696511615341467,0.2398388706748918,0.44699290769437916,0.27846068093128296,0.274546411374338,0.44924392080108655,0.27686839873435626,0.2738876804645571,0.4492316314385765,0.27687658943184845,0.2738917791295752
488,2,0.2977322221521197,0.13763276683542977,0.3249888761521292,0.2396461348603213,0.30332490627560654,0.2902955164296379,0.4063795772947555,0.30511362262977215,0.2893373824791189,0.40554899489110885,0.3051036218128311,0.2893423640495226,0.40555401413764625
489,2,0.2977321041389158,0.1376320374490398,0.3249892740150863,0.23964658439695813,0.333901420334347,0.2909036725667162,0.3751949070989368,0.33544813263593215,0.28977705098453643,0.3747748163795314,0.33543948829580106,0.2897831614780821,0.3747773502261168
490,0,0.29773249089864917,0.13763442788317795,0.3249879700918819,0.23964511112629097,0.6075217612219924,0.24313615108700262,0.14934208769100502,0.6064861878871672,0.24277115533966473,0.15074265677316812,0.6064914168244909,0.2427734751201143,0.15073510805539483
491,0,0.29773158671672495,0.1376288396433924,0.3249910183480183,0.23964855529186424,0.34851724440609266,0.2975084469175599,0.3539743086763475,0.34751912734487256,0.2968279063439728,0.3556529663111547,0.3475254145551864,0.29683078510054123,0.35564380034427234
492,1,0.29830247565790835,0.13723446380137283,0.328442920308425,0.23602014023229387,0.5559049227898705,0.22272127341239958,0.2213738037977299,0.5549770526908289,0.22302537067059755,0.2219975766385735,0.5549827323128308,0.22302321831631058,0.2219940493708587
493,0,0.2983034310534587,0.1372403502442232,0.32843966361485355,0.23601655508746458,0.20892741229942474,0.2200508857231224,0.5710217019774528,0.20878323973497542,0.22064568551451322,0.5705710747505113,0.20878380570954252,0.2206423295621282,0.5705738647283294
494,2,0.2977323588117719,0.13763361148272774,0.3249884154177061,0.23964561428779435,0.6578672924994193,0.2098157980357923,0.1323169094647883,0.6567561867136893,0.21019860259755568,0.133045210688755,0.6567623691263109,0.21019678938462186,0.13304084148906725
495,2,0.29830066632300056,0.13722331824862785,0.32844908671352896,0.23602692871484265,0.2487865178075735,0.2194341394463489,0.5317793427460776,0.24927089724046134,0.2194918111557892,0.5312372916037494,0.24926695462551252,0.21949164433069324,0.5312414010437944
496,2,0.2982981692335259,0.13720794090979443,0.32845759460047913,0.2360362952562006,0.1969735290571555,0.2008934802900892,0.6021329906527554,0.1988892992845412,0.20113417344054094,0.5999765272749178,0.19887841505236775,0.20113312250163679,0.5999884624459955
497,1,0.29830118205727885,0.13722649488799157,0.32844732918904324,0.23602499386568637,0.4110540415248503,0.25888292915849687,0.33006302931665277,0.4103139915421352,0.25827043938769284,0.33141556907017194,0.41031714582046497,0.258274144617937,0.3314087095615979
498,1,0.298300912337552,0.13722483353326204,0.32844824835782777,0.23602600577135824,0.4568191923385371,0.24772810724123234,0.29545270042023064,0.45571722151469185,0.24902344810002072,0.29525933038528746,0.45572212168502807,0.2490168042108034,0.2952610741041685
499,2,0.2977306988976296,0.1376233532469714,0.3249940110793959,0.23965193677600313,0.1347198610735359,0.1965201750893831,0.668759963837081,0.13551430688901875,0.19663251799362583,0.6678531751173554,0.13550911269067548,0.19663232231132977,0.6678585649979947
500,2,0.2977335869336322,0.13764120284289275,0.3249842745465674,0.23964093567690747,0.2852958738765898,0.27367001827025367,0.44103410785315655,0.2865810045073726,0.27284570703498323,0.44057328845764415,0.2865743049440983,0.27284979351076594,0.44057590154513576
501,0,0.298299690101449,0.13721730591131726,0.32845241315819174,0.23603059082904196,0.17687290071646972,0.2175630345517871,0.6055640647317432,0.17777343431372922,0.2175340751238864,0.6046924905623844,0.17776830865275617,0.21753493959074618,0.6046967517564977
502,2,0.29829999599903445,0.13721918977682385,0.32845137086853154,0.23602944335561016,0.37533597570084976,0.297493916456028,0.32717010784312217,0.37575669474284257,0.29540573001501397,0.32883757524214347,0.37575416893862207,0.2954169216784143,0.32882890938296366
503,0,0.29581817370775293,0.13739518328775513,0.32695695622880716,0.2398296867756847,0.3555450464633876,0.30162163612804094,0.3428333174085715,0.3550140247415191,0.30186505381193635,0.3431209214465445,0.35501763458784413,0.30186270854676367,0.34311965686539225
504,2,0.296376364419616,0.1369716038435407,0.33044016260255743,0.23621186913428585,0.4067807875242567,0.26229665917352024,0.33092255330222303,0.4060274012942327,0.2628531791222751,0.3311194195834921,0.4060322617145256,0.26284847342409295,0.3311192648613815
505,2,0.291585063178262,0.14442958547823181,0.32141251630048373,0.24257283504302243,0.190331875028064,0.24335359399788745,0.5663145309740485,0.19128020911282312,0.24323009950520713,0.5654896913819698,0.19127373534519101,0.24323194446971053,0.5654943201850985
506,0,0.2915841979344774,0.14442338275795846,0.32141580980397705,0.242576609503587,0.4173492831698423,0.28161754180820503,0.30103317502195265,0.417117251942625,0.28091779825183244,0.3019649498055426,0.41711824700888067,0.28092268365642253,0.30195906933469674
