match_id,match_date,league,era_bin,home_team,away_team,result,pH_cons_w,pD_cons_w,pA_cons_w,pH_cons_e,pD_cons_e,pA_cons_e,dispH,dispD,dispA,avg_dispersion,max_dispersion,n_books,avg_overround,overround_std,disagree_js,max_kl_div,avg_kl_div,actual,y,pH_mkt,pD_mkt,pA_mkt,feat_league_tier,feat_total_dispersion,feat_max_dispersion,feat_market_confidence,feat_book_coverage,match_date_dt,feat_month,feat_is_weekend,feat_season_phase,feat_disp_x_books,feat_conf_x_tier,pH_equal,pD_equal,pA_equal,pH_weighted,pD_weighted,pA_weighted,has_pinnacle
6276,2024-05-23,I1,2023-2024,Cagliari,Fiorentina,A,0.2221915674496072,0.2530192674535649,0.5247891650968277,0.2221998999269913,0.2530110783292875,0.5247890217437211,0.0068151799506844,0.0052378937069712,0.0026842228177527,0.0049124321584694,0.0068151799506844,5,1.0517310903947323,0.0112503741041077,4.1476452290942736e-05,0.0005144106827205,0.0001657959294435,"[0, 0, 1]",2,0.2221915674496072,0.2530192674535649,0.5247891650968277,1,0.014737296475408302,0.0068151799506844,0.9854767371549299,0.625,2024-05-23,5,0,2.0,0.0736864823770415,0.9854767371549299,0.2221915674496072,0.2530192674535649,0.5247891650968277,0.2221915674496072,0.2530192674535649,0.5247891650968277,1
6274,2024-05-20,I1,2023-2024,Salernitana,Verona,A,0.1911045055219332,0.2517856018214411,0.5571098926566256,0.1911119162381584,0.2517739469948059,0.5571141367670356,0.0059564798591474,0.0084200031015551,0.0068371433267029,0.0070712087624685,0.0084200031015551,5,1.0624673914732508,0.0205406022093176,6.841799506477538e-05,0.0007364913293369,0.0002742880837987,"[0, 0, 1]",2,0.1911045055219332,0.2517856018214411,0.5571098926566256,1,0.0212136262874054,0.0084200031015551,0.9792270434497364,0.625,2024-05-20,5,0,2.0,0.10606813143702701,0.9792270434497364,0.1911045055219332,0.2517856018214411,0.5571098926566256,0.1911045055219332,0.2517856018214411,0.5571098926566256,1
6275,2024-05-20,I1,2023-2024,Bologna,Juventus,D,0.3854357267264057,0.3099475075839981,0.3046167656895961,0.3854379624002955,0.3099356139447363,0.3046264236549683,0.003118904538499,0.0081222702329061,0.0082142634606868,0.006485146077364,0.0082142634606868,5,1.062785106126361,0.0218338964165398,5.720902729607555e-05,0.0005747372983872,0.0002291479856885,"[0, 1, 0]",1,0.3854357267264057,0.3099475075839981,0.3046167656895961,1,0.0194554382320919,0.0082142634606868,0.9809158522261346,0.625,2024-05-20,5,0,2.0,0.09727719116045949,0.9809158522261346,0.3854357267264057,0.3099475075839981,0.3046167656895961,0.3854357267264057,0.3099475075839981,0.3046167656895961,1
6270,2024-05-19,I1,2023-2024,Monza,Frosinone,A,0.3219932682896408,0.2715009262729834,0.4065058054373757,0.3220002149259969,0.271489302351062,0.4065104827229411,0.0079630549618011,0.0076465610925263,0.0049371130366636,0.006848909696997,0.0079630549618011,5,1.064465378145361,0.0222764950489271,5.881797820152671e-05,0.0004065966793198,0.0002355495222414,"[0, 0, 1]",2,0.3219932682896408,0.2715009262729834,0.4065058054373757,1,0.020546729090991,0.0079630549618011,0.9798669394499042,0.625,2024-05-19,5,1,2.0,0.102733645454955,0.9798669394499042,0.3219932682896408,0.2715009262729834,0.4065058054373757,0.3219932682896408,0.2715009262729834,0.4065058054373757,1
6272,2024-05-19,I1,2023-2024,Inter,Lazio,D,0.5752465205919834,0.2337606765422469,0.1909928028657696,0.5752560506575597,0.2337447948531529,0.1909991544892875,0.0061873979964627,0.0096558728759164,0.0066056714202299,0.007482980764203,0.0096558728759164,5,1.0630309700162026,0.0223993858195233,8.572585772502636e-05,0.0009955943861155,0.000344216922315,"[0, 1, 0]",1,0.5752465205919834,0.2337606765422469,0.1909928028657696,1,0.022448942292609,0.0096558728759164,0.9780439478549683,0.625,2024-05-19,5,1,2.0,0.11224471146304499,0.9780439478549683,0.5752465205919834,0.2337606765422469,0.1909928028657696,0.5752465205919834,0.2337606765422469,0.1909928028657696,1
6273,2024-05-19,I1,2023-2024,Roma,Genoa,H,0.6380660642223324,0.2240719214533435,0.137862014324324,0.6380769131018101,0.2240578241682375,0.1378652627299523,0.0099802811130066,0.0088413181299222,0.0074401773101962,0.0087539255177083,0.0099802811130066,5,1.063797857848438,0.020781080393683,0.0001117395833075,0.0008382822410985,0.0004489999136494,"[1, 0, 0]",0,0.6380660642223324,0.2240719214533435,0.137862014324324,1,0.026261776553125,0.0099802811130066,0.9744102555964526,0.625,2024-05-19,5,1,2.0,0.131308882765625,0.9744102555964526,0.6380660642223324,0.2240719214533435,0.137862014324324,0.6380660642223324,0.2240719214533435,0.137862014324324,1
6271,2024-05-19,I1,2023-2024,Udinese,Empoli,D,0.4687647949432699,0.287367588828198,0.2438676162285319,0.4687692138673842,0.2873541873530806,0.2438765987795351,0.0039754487672359,0.0089306177189783,0.0064637738878531,0.0064566134580224,0.0089306177189783,5,1.073840526766911,0.0315830807067197,6.031960694355128e-05,0.0006633383834408,0.0002412712021571,"[0, 1, 0]",1,0.4687647949432699,0.287367588828198,0.2438676162285319,1,0.0193698403740673,0.0089306177189783,0.9809982210509983,0.625,2024-05-19,5,1,2.0,0.09684920187033651,0.9809982210509983,0.4687647949432699,0.287367588828198,0.2438676162285319,0.4687647949432699,0.287367588828198,0.2438676162285319,1
6269,2024-05-19,I1,2023-2024,Sassuolo,Cagliari,A,0.4069606262092285,0.2823903270813672,0.3106490467094042,0.406962577567822,0.2823823637786999,0.310655058653478,0.0019829482333665,0.0061013429458335,0.0044739799586116,0.0041860903792705,0.0061013429458335,5,1.0613924082440036,0.0206838010759271,2.569548553896337e-05,0.0002159262772414,0.0001028403749112,"[0, 0, 1]",2,0.4069606262092285,0.2823903270813672,0.3106490467094042,1,0.012558271137811602,0.0061013429458335,0.9875974830330506,0.625,2024-05-19,5,1,2.0,0.06279135568905801,0.9875974830330506,0.4069606262092285,0.2823903270813672,0.3106490467094042,0.4069606262092285,0.2823903270813672,0.3106490467094042,1
11399,2024-05-18,D1,2023-2024,Union Berlin,Freiburg,H,0.4482938899053366,0.2780956541728591,0.2736104559218043,0.4482939919439796,0.2780870156181979,0.2736189924378225,0.0022900084603233,0.0045084032267827,0.003448249979575,0.0034155538888937,0.0045084032267827,5,1.0523264749406658,0.0086587981312207,1.6064912468440034e-05,0.0001545306272619,6.421320762225376e-05,"[1, 0, 0]",0,0.4482938899053366,0.2780956541728591,0.2736104559218043,1,0.010246661666681,0.0045084032267827,0.9898572674818086,0.625,2024-05-18,5,1,2.0,0.051233308333404996,0.9898572674818086,0.4482938899053366,0.2780956541728591,0.2736104559218043,0.4482938899053366,0.2780956541728591,0.2736104559218043,1
11401,2024-05-18,D1,2023-2024,Wolfsburg,Mainz,A,0.3008837237978656,0.2651985957606982,0.4339176804414362,0.3008961685959581,0.2651863776312221,0.4339174537728197,0.0049796716951935,0.0059949198533754,0.0031963580590939,0.0047236498692209,0.0059949198533754,5,1.051459094945941,0.0061765456742951,3.0299968891294512e-05,0.0002452003597017,0.0001210439074178,"[0, 0, 1]",2,0.3008837237978656,0.2651985957606982,0.4339176804414362,1,0.0141709496076628,0.0059949198533754,0.9860270602178609,0.625,2024-05-18,5,1,2.0,0.070854748038314,0.9860270602178609,0.3008837237978656,0.2651985957606982,0.4339176804414362,0.3008837237978656,0.2651985957606982,0.4339176804414362,1
11400,2024-05-18,D1,2023-2024,Werder Bremen,Bochum,H,0.3978683506920105,0.2606130624935789,0.3415185868144106,0.3978510439678763,0.2606086880902133,0.3415402679419103,0.0066807708941799,0.004673870729198,0.0083842822910152,0.0065796413047977,0.0083842822910152,5,1.051054341489372,0.0081535152557339,5.050820047792513e-05,0.0004503438225499,0.0002016563583901,"[1, 0, 0]",0,0.3978683506920105,0.2606130624935789,0.3415185868144106,1,0.0197389239143931,0.0083842822910152,0.9806431592915736,0.625,2024-05-18,5,1,2.0,0.09869461957196551,0.9806431592915736,0.3978683506920105,0.2606130624935789,0.3415185868144106,0.3978683506920105,0.2606130624935789,0.3415185868144106,1
11398,2024-05-18,D1,2023-2024,Stuttgart,M'gladbach,H,0.7464818064102219,0.1443854501495937,0.1091327434401844,0.7464842446236507,0.1443851877640045,0.1091305676123448,0.0078768772428407,0.0052750663412412,0.0034975567311881,0.0055498334384233,0.0078768772428407,5,1.054976149021685,0.0051262064312773,4.874527469279191e-05,0.0004453276382235,0.0001946314534637,"[1, 0, 0]",0,0.7464818064102219,0.1443854501495937,0.1091327434401844,1,0.01664950031527,0.0078768772428407,0.9836231657910549,0.625,2024-05-18,5,1,2.0,0.08324750157635,0.9836231657910549,0.7464818064102219,0.1443854501495937,0.1091327434401844,0.7464818064102219,0.1443854501495937,0.1091327434401844,1
11397,2024-05-18,D1,2023-2024,Leverkusen,Augsburg,H,0.7409077682488652,0.1479064280131756,0.1111858037379593,0.7409248212935686,0.1479011985597623,0.1111739801466691,0.0070334641369825,0.0057862165737227,0.0072978309061827,0.0067058372056293,0.0072978309061827,5,1.052970914810405,0.0067908528715139,9.396262266701791e-05,0.0009249478019545,0.0003791748167917,"[1, 0, 0]",0,0.7409077682488652,0.1479064280131756,0.1111858037379593,1,0.0201175116168879,0.0072978309061827,0.9802792213761711,0.625,2024-05-18,5,1,2.0,0.1005875580844395,0.9802792213761711,0.7409077682488652,0.1479064280131756,0.1111858037379593,0.7409077682488652,0.1479064280131756,0.1111858037379593,1
11396,2024-05-18,D1,2023-2024,Hoffenheim,Bayern Munich,H,0.3165827678775616,0.2135117264469798,0.4699055056754584,0.3165777849442495,0.2135115630356981,0.4699106520200523,0.0041976515372919,0.0050987026233856,0.0034567161645648,0.0042510234417474,0.0050987026233856,5,1.0568150408224344,0.0102694232160556,2.5208599655160982e-05,0.000198590369729,0.0001010282293531,"[1, 0, 0]",0,0.3165827678775616,0.2135117264469798,0.4699055056754584,1,0.0127530703252423,0.0050987026233856,0.9874075224268175,0.625,2024-05-18,5,1,2.0,0.0637653516262115,0.9874075224268175,0.3165827678775616,0.2135117264469798,0.4699055056754584,0.3165827678775616,0.2135117264469798,0.4699055056754584,1
11395,2024-05-18,D1,2023-2024,Heidenheim,FC Koln,H,0.4072279102074034,0.2402082014084159,0.3525638883841806,0.4072208286920263,0.2402118551953913,0.3525673161125823,0.0038479287255222,0.0017847267251816,0.0029673657689716,0.0028666737398918,0.0038479287255222,5,1.0514101465105452,0.0091288508040829,9.33338558638042e-06,6.367314602823441e-05,3.73213845486468e-05,"[1, 0, 0]",0,0.4072279102074034,0.2402082014084159,0.3525638883841806,1,0.0086000212196754,0.0038479287255222,0.9914733085080888,0.625,2024-05-18,5,1,2.0,0.043000106098377004,0.9914733085080888,0.4072279102074034,0.2402082014084159,0.3525638883841806,0.4072279102074034,0.2402082014084159,0.3525638883841806,1
11394,2024-05-18,D1,2023-2024,Ein Frankfurt,RB Leipzig,D,0.3487537928852688,0.2492765780277948,0.4019696290869363,0.3487651778881904,0.2492685250587467,0.4019662970530627,0.0078887349333162,0.0063290756803464,0.0053147761495296,0.0065108622543974,0.0078887349333162,5,1.050872725054664,0.0082343716804188,5.117474605687677e-05,0.0005637701534943,0.0002046927715457,"[0, 1, 0]",1,0.3487537928852688,0.2492765780277948,0.4019696290869363,1,0.0195325867631922,0.0078887349333162,0.9808416258422851,0.625,2024-05-18,5,1,2.0,0.097662933815961,0.9808416258422851,0.3487537928852688,0.2492765780277948,0.4019696290869363,0.3487537928852688,0.2492765780277948,0.4019696290869363,1
11393,2024-05-18,D1,2023-2024,Dortmund,Darmstadt,H,0.8248991621314943,0.1073657222300316,0.0677351156384741,0.8248935120521125,0.1073725212902246,0.0677339666576628,0.0069595946670009,0.0047602731721221,0.0041755858738115,0.0052984845709782,0.0069595946670009,5,1.0506329045712803,0.0068652362513365,6.646964706560668e-05,0.0003922926341966,0.0002650839443286,"[1, 0, 0]",0,0.8248991621314943,0.1073657222300316,0.0677351156384741,1,0.0158954537129345,0.0069595946670009,0.9843532583448039,0.625,2024-05-18,5,1,2.0,0.07947726856467249,0.9843532583448039,0.8248991621314943,0.1073657222300316,0.0677351156384741,0.8248991621314943,0.1073657222300316,0.0677351156384741,1
6267,2024-05-18,I1,2023-2024,Lecce,Atalanta,A,0.2105934594228084,0.2516290603385773,0.5377774802386142,0.2105973405788115,0.2516248800886171,0.5377777793325713,0.0052190896874496,0.0032443502845144,0.0064274286262293,0.0049636228660644,0.0064274286262293,5,1.0554968747033031,0.0065432729040477,3.0999688746923907e-05,0.0003180680282656,0.0001239958377399,"[0, 0, 1]",2,0.2105934594228084,0.2516290603385773,0.5377774802386142,1,0.0148908685981933,0.0064274286262293,0.985327615944795,0.625,2024-05-18,5,1,2.0,0.0744543429909665,0.985327615944795,0.2105934594228084,0.2516290603385773,0.5377774802386142,0.2105934594228084,0.2516290603385773,0.5377774802386142,1
6268,2024-05-18,I1,2023-2024,Torino,Milan,H,0.3396961876208502,0.2969334107453094,0.3633704016338403,0.3397013133022358,0.2969261208733129,0.3633725658244513,0.004488226546768,0.005021357918611,0.0035510999804435,0.0043535614819408,0.005021357918611,5,1.0554062371735664,0.0090207635732148,2.2288224953110864e-05,0.0002093320143991,8.925397512247034e-05,"[1, 0, 0]",0,0.3396961876208502,0.2969334107453094,0.3633704016338403,1,0.0130606844458225,0.005021357918611,0.9871076978444118,0.625,2024-05-18,5,1,2.0,0.0653034222291125,0.9871076978444118,0.3396961876208502,0.2969334107453094,0.3633704016338403,0.3396961876208502,0.2969334107453094,0.3633704016338403,1
6266,2024-05-17,I1,2023-2024,Fiorentina,Napoli,D,0.4129924305106492,0.2776932668231407,0.30931430266621,0.4129937592699119,0.277686982015093,0.309319258714995,0.0042511622948345,0.0045278510478316,0.0044014274692996,0.0043934802706553,0.0045278510478316,5,1.0548012895827132,0.0134172661706086,2.248012468136296e-05,0.0001694757583682,8.998235016708976e-05,"[0, 1, 0]",1,0.4129924305106492,0.2776932668231407,0.30931430266621,1,0.0131804408119657,0.0045278510478316,0.9869910232362925,0.625,2024-05-17,5,0,2.0,0.0659022040598285,0.9869910232362925,0.4129924305106492,0.2776932668231407,0.30931430266621,0.4129924305106492,0.2776932668231407,0.30931430266621,1
6265,2024-05-13,I1,2023-2024,Fiorentina,Monza,H,0.6084195252752006,0.227527348707242,0.1640531260175572,0.6084238661709541,0.2275152349294779,0.1640608988995679,0.0044582891585018,0.0077405918616628,0.0073008393177574,0.0064999067793073,0.0077405918616628,5,1.0662058172093185,0.0172811711313491,7.75678245434566e-05,0.0009737532177021,0.0003103012707954,"[1, 0, 0]",0,0.6084195252752006,0.227527348707242,0.1640531260175572,1,0.019499720337922,0.0077405918616628,0.9808732460157433,0.625,2024-05-13,5,0,2.0,0.09749860168961,0.9808732460157433,0.6084195252752006,0.227527348707242,0.1640531260175572,0.6084195252752006,0.227527348707242,0.1640531260175572,1
6264,2024-05-13,I1,2023-2024,Lecce,Udinese,A,0.3607687446353041,0.3101081718232276,0.3291230835414682,0.3607700926002103,0.3101025589371758,0.3291273484626137,0.0049846760437487,0.0077318539975265,0.0059760888252656,0.0062308729555136,0.0077318539975265,5,1.0680659819101197,0.0143357708339221,4.602046108276757e-05,0.0003341421557406,0.0001844111252184,"[0, 0, 1]",2,0.3607687446353041,0.3101081718232276,0.3291230835414682,1,0.0186926188665408,0.0077318539975265,0.9816503835206548,0.625,2024-05-13,5,0,2.0,0.093463094332704,0.9816503835206548,0.3607687446353041,0.3101081718232276,0.3291230835414682,0.3607687446353041,0.3101081718232276,0.3291230835414682,1
11391,2024-05-12,D1,2023-2024,Bayern Munich,Wolfsburg,H,0.7094842500317043,0.1639514083581278,0.1265643416101679,0.7094606443132323,0.1639726194136417,0.1265667362731258,0.0085681609846894,0.0081098147324147,0.0041936360610061,0.0069572039260367,0.0085681609846894,5,1.0504489056137651,0.0062038253237486,8.127387870880635e-05,0.0006007889804993,0.0003239649369153,"[1, 0, 0]",0,0.7094842500317043,0.1639514083581278,0.1265643416101679,1,0.0208716117781102,0.0085681609846894,0.9795551061100064,0.625,2024-05-12,5,1,2.0,0.104358058890551,0.9795551061100064,0.7094842500317043,0.1639514083581278,0.1265643416101679,0.7094842500317043,0.1639514083581278,0.1265643416101679,1
11392,2024-05-12,D1,2023-2024,Bochum,Leverkusen,A,0.2219959914276545,0.2220508243951897,0.5559531841771558,0.2220026583793493,0.2220544075328651,0.5559429340877855,0.0042502379450333,0.0033540458415739,0.0040964526801237,0.0039002454889103,0.0042502379450333,5,1.051981599363368,0.0073858667778568,2.0335813248935467e-05,0.0001294229506159,8.12646770598024e-05,"[0, 0, 1]",2,0.2219959914276545,0.2220508243951897,0.5559531841771558,1,0.0117007364667309,0.0042502379450333,0.9884345873784824,0.625,2024-05-12,5,1,2.0,0.0585036823336545,0.9884345873784824,0.2219959914276545,0.2220508243951897,0.5559531841771558,0.2219959914276545,0.2220508243951897,0.5559531841771558,1
6263,2024-05-12,I1,2023-2024,Atalanta,Roma,H,0.47324477278032,0.268498303144961,0.2582569240747188,0.473247063744955,0.2684853892383826,0.2582675470166623,0.0059299236341367,0.0082786119767801,0.0102697160088445,0.0081594172065871,0.0102697160088445,5,1.0622760837367669,0.0176074540553156,9.187696071301966e-05,0.0009442793872781,0.0003679697869735,"[1, 0, 0]",0,0.47324477278032,0.268498303144961,0.2582569240747188,1,0.024478251619761297,0.0102697160088445,0.9761066166304071,0.625,2024-05-12,5,1,2.0,0.1223912580988065,0.9761066166304071,0.47324477278032,0.268498303144961,0.2582569240747188,0.47324477278032,0.268498303144961,0.2582569240747188,1
6262,2024-05-12,I1,2023-2024,Juventus,Salernitana,D,0.8362667350969004,0.1122120190594064,0.0515212458436931,0.8362723120977924,0.1122029513546917,0.0515247365475158,0.0050438057354016,0.0053501168129994,0.0036807710883882,0.0046915645455964,0.0053501168129994,5,1.0642585627360228,0.0196470332572506,6.913494967957473e-05,0.0007259935967575,0.0002757129278843,"[0, 1, 0]",1,0.8362667350969004,0.1122120190594064,0.0515212458436931,1,0.0140746936367892,0.0053501168129994,0.9861206539073438,0.625,2024-05-12,5,1,2.0,0.070373468183946,0.9861206539073438,0.8362667350969004,0.1122120190594064,0.0515212458436931,0.8362667350969004,0.1122120190594064,0.0515212458436931,1
6259,2024-05-12,I1,2023-2024,Lazio,Empoli,H,0.5977956869600444,0.2408934451411931,0.1613108678987624,0.5978016159198373,0.2408830523825026,0.1613153316976601,0.0064600719152552,0.0064206661702948,0.0065270044409081,0.0064692475088193,0.0065270044409081,5,1.0684882144023988,0.0148560451242093,6.286782818388285e-05,0.0005904868464193,0.0002518050561637,"[1, 0, 0]",0,0.5977956869600444,0.2408934451411931,0.1613108678987624,1,0.0194077425264581,0.0065270044409081,0.9809617469861875,0.625,2024-05-12,5,1,2.0,0.09703871263229051,0.9809617469861875,0.5977956869600444,0.2408934451411931,0.1613108678987624,0.5977956869600444,0.2408934451411931,0.1613108678987624,1
6261,2024-05-12,I1,2023-2024,Verona,Torino,A,0.3138954372410512,0.3194324330383121,0.3666721297206365,0.3138925267311908,0.3194323980640152,0.3666750752047941,0.0059462653293077,0.0055304777273662,0.0041351220804037,0.0052039550456925,0.0059462653293077,5,1.0648355411089538,0.0192231621198274,3.1733400889206464e-05,0.00025979325223,0.0001271250379386,"[0, 0, 1]",2,0.3138954372410512,0.3194324330383121,0.3666721297206365,1,0.015611865137077598,0.0059462653293077,0.9846281186022079,0.625,2024-05-12,5,1,2.0,0.078059325685388,0.9846281186022079,0.3138954372410512,0.3194324330383121,0.3666721297206365,0.3138954372410512,0.3194324330383121,0.3666721297206365,1
6260,2024-05-12,I1,2023-2024,Genoa,Sassuolo,H,0.4282978495891776,0.2775053129336985,0.2941968374771238,0.4283016403009433,0.277491416061534,0.2942069436375227,0.0031701920948835,0.0084812825552924,0.0063415243210177,0.0059976663237312,0.0084812825552924,5,1.065378995995037,0.0180791280873871,5.200537516865739e-05,0.0006491950652805,0.00020856555448,"[1, 0, 0]",0,0.4282978495891776,0.2775053129336985,0.2941968374771238,1,0.0179929989711936,0.0084812825552924,0.9823250268033497,0.625,2024-05-12,5,1,2.0,0.08996499485596801,0.9823250268033497,0.4282978495891776,0.2775053129336985,0.2941968374771238,0.4282978495891776,0.2775053129336985,0.2941968374771238,1
