match_id,match_date,league,era_bin,home_team,away_team,result,pH_cons_w,pD_cons_w,pA_cons_w,pH_cons_e,pD_cons_e,pA_cons_e,dispH,dispD,dispA,avg_dispersion,max_dispersion,n_books,avg_overround,overround_std,disagree_js,max_kl_div,avg_kl_div,actual
6270,2024-05-19,I1,2023-2024,Monza,Frosinone,A,0.3219932682896408,0.2715009262729834,0.40650580543737574,0.32200021492599695,0.271489302351062,0.4065104827229411,0.007963054961801143,0.007646561092526384,0.004937113036663616,0.006848909696997047,0.007963054961801143,5,1.064465378145361,0.022276495048927134,5.881797820152671e-05,0.00040659667931982257,0.0002355495222414185,"[0, 0, 1]"
6272,2024-05-19,I1,2023-2024,Inter,Lazio,D,0.5752465205919834,0.23376067654224691,0.19099280286576964,0.5752560506575597,0.2337447948531529,0.1909991544892875,0.006187397996462797,0.009655872875916436,0.006605671420229956,0.007482980764203062,0.009655872875916436,5,1.0630309700162026,0.022399385819523325,8.572585772502636e-05,0.0009955943861155413,0.00034421692231500535,"[0, 1, 0]"
6273,2024-05-19,I1,2023-2024,Roma,Genoa,H,0.6380660642223324,0.22407192145334354,0.137862014324324,0.6380769131018101,0.22405782416823755,0.13786526272995234,0.009980281113006646,0.008841318129922286,0.007440177310196233,0.008753925517708388,0.009980281113006646,5,1.063797857848438,0.020781080393683045,0.00011173958330758468,0.0008382822410985362,0.00044899991364940174,"[1, 0, 0]"
6271,2024-05-19,I1,2023-2024,Udinese,Empoli,D,0.46876479494326995,0.287367588828198,0.24386761622853195,0.46876921386738424,0.2873541873530806,0.2438765987795351,0.003975448767235953,0.008930617718978323,0.006463773887853144,0.006456613458022474,0.008930617718978323,5,1.073840526766911,0.03158308070671976,6.0319606943551275e-05,0.0006633383834408289,0.0002412712021571145,"[0, 1, 0]"
6269,2024-05-19,I1,2023-2024,Sassuolo,Cagliari,A,0.40696062620922857,0.28239032708136724,0.31064904670940424,0.40696257756782206,0.2823823637786999,0.31065505865347803,0.0019829482333665427,0.006101342945833519,0.004473979958611604,0.004186090379270555,0.006101342945833519,5,1.0613924082440036,0.020683801075927193,2.569548553896337e-05,0.00021592627724148668,0.00010284037491128826,"[0, 0, 1]"
11399,2024-05-18,D1,2023-2024,Union Berlin,Freiburg,H,0.44829388990533664,0.2780956541728591,0.27361045592180433,0.4482939919439796,0.2780870156181979,0.2736189924378225,0.0022900084603233307,0.004508403226782776,0.0034482499795750747,0.0034155538888937273,0.004508403226782776,5,1.0523264749406658,0.008658798131220708,1.6064912468440034e-05,0.00015453062726190035,6.421320762225376e-05,"[1, 0, 0]"
11401,2024-05-18,D1,2023-2024,Wolfsburg,Mainz,A,0.3008837237978656,0.26519859576069826,0.4339176804414362,0.3008961685959581,0.2651863776312221,0.43391745377281976,0.004979671695193595,0.0059949198533754,0.0031963580590939206,0.004723649869220972,0.0059949198533754,5,1.051459094945941,0.0061765456742951825,3.0299968891294512e-05,0.00024520035970179623,0.00012104390741782315,"[0, 0, 1]"
11400,2024-05-18,D1,2023-2024,Werder Bremen,Bochum,H,0.3978683506920105,0.2606130624935789,0.34151858681441066,0.39785104396787635,0.26060868809021337,0.3415402679419103,0.006680770894179977,0.004673870729198063,0.00838428229101525,0.006579641304797763,0.00838428229101525,5,1.051054341489372,0.00815351525573397,5.050820047792513e-05,0.0004503438225499281,0.00020165635839018277,"[1, 0, 0]"
11398,2024-05-18,D1,2023-2024,Stuttgart,M'gladbach,H,0.7464818064102219,0.14438545014959378,0.10913274344018446,0.7464842446236507,0.14438518776400458,0.10913056761234483,0.007876877242840799,0.005275066341241266,0.003497556731188109,0.005549833438423392,0.007876877242840799,5,1.0549761490216847,0.005126206431277333,4.8745274692791905e-05,0.0004453276382235696,0.00019463145346377587,"[1, 0, 0]"
11397,2024-05-18,D1,2023-2024,Leverkusen,Augsburg,H,0.7409077682488652,0.14790642801317563,0.1111858037379593,0.7409248212935686,0.1479011985597623,0.11117398014666917,0.007033464136982575,0.005786216573722764,0.007297830906182747,0.006705837205629363,0.007297830906182747,5,1.052970914810405,0.006790852871513982,9.396262266701791e-05,0.0009249478019545763,0.0003791748167917654,"[1, 0, 0]"
11396,2024-05-18,D1,2023-2024,Hoffenheim,Bayern Munich,H,0.3165827678775616,0.21351172644697988,0.46990550567545847,0.31657778494424954,0.21351156303569815,0.46991065202005233,0.0041976515372919064,0.0050987026233856435,0.0034567161645648573,0.004251023441747469,0.0050987026233856435,5,1.0568150408224344,0.010269423216055635,2.5208599655160982e-05,0.00019859036972907484,0.00010102822935319648,"[1, 0, 0]"
11395,2024-05-18,D1,2023-2024,Heidenheim,FC Koln,H,0.4072279102074034,0.24020820140841595,0.3525638883841806,0.40722082869202636,0.24021185519539134,0.3525673161125823,0.0038479287255222257,0.0017847267251816501,0.002967365768971654,0.0028666737398918437,0.0038479287255222257,5,1.0514101465105452,0.009128850804082914,9.333385586380421e-06,6.367314602823441e-05,3.73213845486468e-05,"[1, 0, 0]"
11394,2024-05-18,D1,2023-2024,Ein Frankfurt,RB Leipzig,D,0.3487537928852688,0.24927657802779485,0.40196962908693634,0.34876517788819045,0.2492685250587467,0.40196629705306275,0.007888734933316249,0.006329075680346407,0.005314776149529602,0.006510862254397419,0.007888734933316249,5,1.050872725054664,0.008234371680418821,5.117474605687677e-05,0.0005637701534943755,0.00020469277154576423,"[0, 1, 0]"
11393,2024-05-18,D1,2023-2024,Dortmund,Darmstadt,H,0.8248991621314943,0.10736572223003163,0.06773511563847416,0.8248935120521125,0.10737252129022468,0.06773396665766282,0.006959594667000979,0.004760273172122162,0.004175585873811539,0.0052984845709782265,0.006959594667000979,5,1.0506329045712803,0.006865236251336553,6.646964706560668e-05,0.00039229263419666635,0.00026508394432861915,"[1, 0, 0]"
6267,2024-05-18,I1,2023-2024,Lecce,Atalanta,A,0.21059345942280844,0.2516290603385773,0.5377774802386142,0.21059734057881152,0.2516248800886171,0.5377777793325713,0.005219089687449655,0.0032443502845144515,0.0064274286262293095,0.004963622866064472,0.0064274286262293095,5,1.0554968747033033,0.006543272904047792,3.0999688746923907e-05,0.0003180680282656428,0.00012399583773999191,"[0, 0, 1]"
6268,2024-05-18,I1,2023-2024,Torino,Milan,H,0.3396961876208502,0.2969334107453094,0.3633704016338403,0.3397013133022358,0.2969261208733129,0.3633725658244513,0.004488226546768053,0.005021357918611016,0.003551099980443575,0.004353561481940882,0.005021357918611016,5,1.0554062371735664,0.009020763573214814,2.2288224953110864e-05,0.0002093320143991041,8.925397512247034e-05,"[1, 0, 0]"
6266,2024-05-17,I1,2023-2024,Fiorentina,Napoli,D,0.4129924305106492,0.27769326682314077,0.30931430266621,0.4129937592699119,0.27768698201509306,0.309319258714995,0.004251162294834582,0.004527851047831629,0.004401427469299698,0.004393480270655303,0.004527851047831629,5,1.0548012895827132,0.013417266170608623,2.248012468136296e-05,0.00016947575836822899,8.998235016708976e-05,"[0, 1, 0]"
6265,2024-05-13,I1,2023-2024,Fiorentina,Monza,H,0.6084195252752006,0.227527348707242,0.1640531260175572,0.6084238661709541,0.22751523492947792,0.16406089889956796,0.004458289158501823,0.007740591861662836,0.007300839317757451,0.006499906779307371,0.007740591861662836,5,1.0662058172093185,0.01728117113134914,7.75678245434566e-05,0.0009737532177021904,0.00031030127079543303,"[1, 0, 0]"
6264,2024-05-13,I1,2023-2024,Lecce,Udinese,A,0.3607687446353041,0.3101081718232276,0.3291230835414682,0.3607700926002103,0.31010255893717587,0.32912734846261377,0.004984676043748756,0.0077318539975265175,0.005976088825265606,0.006230872955513626,0.0077318539975265175,5,1.0680659819101197,0.014335770833922115,4.6020461082767564e-05,0.00033414215574061046,0.00018441112521846767,"[0, 0, 1]"
11391,2024-05-12,D1,2023-2024,Bayern Munich,Wolfsburg,H,0.7094842500317043,0.1639514083581278,0.1265643416101679,0.7094606443132323,0.16397261941364172,0.1265667362731258,0.008568160984689415,0.008109814732414709,0.004193636061006122,0.0069572039260367485,0.008568160984689415,5,1.0504489056137651,0.0062038253237486855,8.127387870880635e-05,0.0006007889804993151,0.0003239649369153431,"[1, 0, 0]"
11392,2024-05-12,D1,2023-2024,Bochum,Leverkusen,A,0.22199599142765458,0.22205082439518972,0.5559531841771558,0.22200265837934935,0.22205440753286515,0.5559429340877855,0.004250237945033347,0.003354045841573948,0.004096452680123765,0.0039002454889103533,0.004250237945033347,5,1.051981599363368,0.0073858667778568905,2.0335813248935467e-05,0.00012942295061596325,8.12646770598024e-05,"[0, 0, 1]"
6263,2024-05-12,I1,2023-2024,Atalanta,Roma,H,0.47324477278032007,0.26849830314496104,0.2582569240747188,0.473247063744955,0.2684853892383826,0.2582675470166623,0.005929923634136769,0.008278611976780181,0.010269716008844515,0.008159417206587154,0.010269716008844515,5,1.0622760837367669,0.017607454055315618,9.187696071301966e-05,0.0009442793872781047,0.00036796978697351093,"[1, 0, 0]"
6262,2024-05-12,I1,2023-2024,Juventus,Salernitana,D,0.8362667350969004,0.11221201905940648,0.051521245843693116,0.8362723120977924,0.11220295135469172,0.05152473654751586,0.0050438057354016096,0.005350116812999457,0.0036807710883882544,0.004691564545596441,0.005350116812999457,5,1.0642585627360228,0.0196470332572506,6.913494967957473e-05,0.0007259935967575595,0.00027571292788438224,"[0, 1, 0]"
6259,2024-05-12,I1,2023-2024,Lazio,Empoli,H,0.5977956869600444,0.24089344514119312,0.16131086789876245,0.5978016159198373,0.2408830523825026,0.16131533169766016,0.0064600719152552236,0.00642066617029482,0.0065270044409081055,0.006469247508819383,0.0065270044409081055,5,1.0684882144023988,0.014856045124209304,6.286782818388285e-05,0.0005904868464193507,0.0002518050561637597,"[1, 0, 0]"
6261,2024-05-12,I1,2023-2024,Verona,Torino,A,0.31389543724105123,0.31943243303831215,0.36667212972063656,0.3138925267311908,0.3194323980640152,0.3666750752047941,0.005946265329307729,0.005530477727366206,0.004135122080403761,0.005203955045692565,0.005946265329307729,5,1.0648355411089538,0.019223162119827407,3.1733400889206464e-05,0.00025979325223001327,0.00012712503793863516,"[0, 0, 1]"
6260,2024-05-12,I1,2023-2024,Genoa,Sassuolo,H,0.4282978495891776,0.27750531293369857,0.29419683747712383,0.4283016403009433,0.277491416061534,0.2942069436375227,0.003170192094883542,0.008481282555292452,0.006341524321017754,0.00599766632373125,0.008481282555292452,5,1.065378995995037,0.01807912808738716,5.200537516865739e-05,0.0006491950652805032,0.00020856555448001121,"[1, 0, 0]"
11390,2024-05-12,D1,2023-2024,Darmstadt,Hoffenheim,A,0.208587757719674,0.20770911332168604,0.58370312895864,0.2086092688994861,0.20771082030195007,0.5836799107985639,0.009034829723096187,0.0030988786837464677,0.009955257167747492,0.007362988524863382,0.009955257167747492,5,1.050141698373807,0.00983135464703822,7.511409851748861e-05,0.0010312725631785868,0.0003015032585036468,"[0, 0, 1]"
11386,2024-05-11,D1,2023-2024,Freiburg,Heidenheim,D,0.5540150996070458,0.23374974866354212,0.2122351517294122,0.5539944029590022,0.23375352464654414,0.21225207239445373,0.008917995653555447,0.006799297359774733,0.006407182971894847,0.007374825328408343,0.008917995653555447,5,1.050983438140537,0.008398524171259693,6.716861358000247e-05,0.0005966930645404942,0.00026823301651910444,"[0, 1, 0]"
11387,2024-05-11,D1,2023-2024,M'gladbach,Ein Frankfurt,D,0.384104459714738,0.25455708059776494,0.3613384596874972,0.38410488731742776,0.25455344004909386,0.36134167263347833,0.0017942275249774816,0.0026269491260464744,0.001830848160627563,0.002084008270550506,0.0026269491260464744,5,1.0516341822590782,0.010452525901261254,5.581521111249141e-06,6.171920893455977e-05,2.2345144577231592e-05,"[0, 1, 0]"
11388,2024-05-11,D1,2023-2024,RB Leipzig,Werder Bremen,D,0.737430377172385,0.14677314810400222,0.11579647472361285,0.7374215950155703,0.1467809311130428,0.11579747387138703,0.003970974237849029,0.0031240853162598546,0.00246998319652466,0.0031883475835445146,0.003970974237849029,5,1.0496238385244259,0.004321661470963018,1.7515448268899726e-05,0.00012204909638521632,7.01339825229916e-05,"[0, 1, 0]"
11389,2024-05-11,D1,2023-2024,Mainz,Dortmund,H,0.43068651148287895,0.24832699773290687,0.32098649078421426,0.43066801168845653,0.2483182415488351,0.3210137467627084,0.007117415221698706,0.009108312998776994,0.011302375072885278,0.009176034431120325,0.011302375072885278,5,1.0518587803918968,0.009990935647921877,0.00010591534535412804,0.0008093063785671595,0.00042402840863348,"[1, 0, 0]"
6257,2024-05-11,I1,2023-2024,Napoli,Bologna,A,0.45118452925429003,0.27545321219294394,0.27336225855276597,0.45118913517343584,0.27543895384656186,0.2733719109800023,0.005022197122219571,0.009141779643391757,0.006582153570230456,0.0069153767786139285,0.009141779643391757,5,1.0565896270763528,0.004139971450893036,6.485456553670217e-05,0.000631010360174579,0.00025923096440429156,"[0, 0, 1]"
6258,2024-05-11,I1,2023-2024,Milan,Cagliari,H,0.6750407366281039,0.1926939732748809,0.1322652900970151,0.6750335905542476,0.19269248720631083,0.13227392223944162,0.006872926708658445,0.0068248694623470295,0.009845127775119047,0.007847641315374842,0.009845127775119047,5,1.0583659817907627,0.00676474771978562,0.00013257878186715566,0.0010888498942242374,0.0005275058958514169,"[1, 0, 0]"
11385,2024-05-11,D1,2023-2024,FC Koln,Union Berlin,H,0.34267312478757456,0.2802537161392621,0.3770731590731634,0.34267043338976455,0.28024091783964067,0.37708864877059484,0.0038357771839904573,0.0063677690608186024,0.008721208661147135,0.006308251635318732,0.008721208661147135,5,1.0506310086530466,0.00918742101703138,4.8496325828150964e-05,0.0005910983578570998,0.0001942062261206916,"[1, 0, 0]"
11384,2024-05-10,D1,2023-2024,Augsburg,Stuttgart,A,0.2466520242018183,0.21889735104356414,0.5344506247546176,0.24665865083807587,0.21889205234170764,0.5344492968202166,0.005458578708201569,0.0036658036258944413,0.0033359125979970767,0.004153431644031029,0.005458578708201569,5,1.052580065431619,0.01269452746848768,2.560544098410709e-05,0.0003342925557802143,0.00010211372254080127,"[0, 0, 1]"
6256,2024-05-10,I1,2023-2024,Frosinone,Inter,A,0.21239606870783795,0.23956237490536503,0.5480415563867969,0.2123983125355921,0.2395590974482693,0.5480425900161385,0.0019775907491448113,0.00216993684410092,0.002291543420487944,0.002146357004577892,0.002291543420487944,5,1.0511655362765935,0.010311005867618996,5.949730973884781e-06,3.556410622845954e-05,2.3807540529340953e-05,"[0, 0, 1]"
6254,2024-05-06,I1,2023-2024,Salernitana,Atalanta,A,0.11651038206414595,0.18050047286890392,0.7029891450669501,0.11652018868908413,0.18048861196986796,0.7029911993410478,0.009713856915052013,0.008372487850330231,0.010032518722176052,0.009372954495852766,0.010032518722176052,5,1.0605440540417255,0.01950732459921657,0.00016944112184356854,0.001404041568848359,0.0006752543574547379,"[0, 0, 1]"
6255,2024-05-06,I1,2023-2024,Udinese,Napoli,D,0.2563514295422708,0.26617309743256323,0.47747547302516585,0.2563650200492323,0.26616094489668113,0.4774740350540866,0.008550061109109735,0.0076146578026075815,0.005758090029381871,0.0073076029803663956,0.008550061109109735,5,1.0772119413615338,0.0339068220336082,7.131147690975814e-05,0.0007263895984169086,0.0002855565338193789,"[0, 1, 0]"
6253,2024-05-05,I1,2023-2024,Roma,Juventus,D,0.3339944646360167,0.30995786190019664,0.3560476734637866,0.33399815059313126,0.3099464319914112,0.3560554174154575,0.002266216683076719,0.008071887636923743,0.006787821551711448,0.005708641957237303,0.008071887636923743,5,1.0614324796932562,0.024301952354797717,4.415134336353218e-05,0.0005136124461622201,0.0001768958725968524,"[0, 1, 0]"
11383,2024-05-05,D1,2023-2024,Heidenheim,Mainz,D,0.321501245542806,0.2648723343808079,0.4136264200763862,0.3215116098365176,0.2648599550756322,0.41362843508785013,0.004245805101880124,0.0060341841518399,0.003078896949646268,0.004452962067788765,0.0060341841518399,5,1.0504280565930995,0.010134974145558183,2.717424643880105e-05,0.00028064249818784016,0.00010853858889342794,"[0, 1, 0]"
11382,2024-05-05,D1,2023-2024,Ein Frankfurt,Leverkusen,A,0.3047367995081434,0.2687318668745225,0.42653133361733414,0.30475754644758996,0.26873392779129585,0.4265085257611142,0.007685084622812422,0.0033103903947131526,0.009063839824856394,0.006686438280793991,0.009063839824856394,5,1.0527123895696961,0.010822187366191978,5.32747832737898e-05,0.0004627908464154007,0.00021326117121877095,"[0, 0, 1]"
11381,2024-05-05,D1,2023-2024,Union Berlin,Bochum,A,0.4872004356053742,0.27500527408311726,0.2377942903115086,0.48719360660124583,0.2750102451115074,0.23779614828724682,0.003009021600806478,0.0022764564018873845,0.002222002613837558,0.0025024935388438065,0.003009021600806478,5,1.0505178235877444,0.009458722181205045,7.277725984126851e-06,5.298160035619283e-05,2.910574693997122e-05,"[0, 0, 1]"
6252,2024-05-05,I1,2023-2024,Milan,Genoa,D,0.6498393278006775,0.21456477137010285,0.1355959008292196,0.6498428359140183,0.21455421031791055,0.13560295376807116,0.006152747111073185,0.0069986276478297355,0.00957796333580038,0.007576446031567767,0.00957796333580038,5,1.0617287706697554,0.01983623666991985,0.00012130513774799256,0.0011608681040522848,0.00048391591689200646,"[0, 1, 0]"
6251,2024-05-05,I1,2023-2024,Verona,Fiorentina,H,0.3015868793373033,0.2934696749669686,0.40494344569572804,0.3015938473486867,0.29345445218762206,0.4049517004636912,0.004500337126731828,0.01064724858434736,0.006468778561958048,0.007205454757679079,0.01064724858434736,5,1.0631686234958224,0.022307591563427463,6.89326100808674e-05,0.0008963674358033712,0.00027659981306710354,"[1, 0, 0]"
6250,2024-05-05,I1,2023-2024,Empoli,Frosinone,D,0.3970778116844001,0.2887356004644527,0.3141865878511472,0.3970801359772561,0.2887336185617182,0.3141862454610257,0.0029662785758839934,0.00642887326511878,0.008194121878072586,0.0058630912396917855,0.008194121878072586,5,1.059489288359841,0.02316822577847378,4.721868526807772e-05,0.0005736335855530406,0.00018907737886956675,"[0, 1, 0]"
6249,2024-05-05,I1,2023-2024,Cagliari,Lecce,D,0.4408670854687287,0.3001686584902125,0.25896425604105877,0.4408769869254182,0.30015772643805017,0.25896528663653173,0.006221734797737207,0.007342700518749701,0.0030001566909955706,0.005521530669160827,0.007342700518749701,5,1.0604665530193211,0.02496486620259801,3.776688214738036e-05,0.000343653792674304,0.00015107124098974874,"[0, 1, 0]"
11376,2024-05-04,D1,2023-2024,Dortmund,Augsburg,H,0.5188181590982098,0.22090894845914094,0.26027289244264945,0.5188302419663258,0.2209055945114387,0.2602641635222356,0.00640380306968546,0.0029844608756352657,0.003948475942637104,0.004445579962652609,0.00640380306968546,5,1.0500361243201055,0.007328886508920786,2.2390072789099097e-05,0.0001993452387941989,8.95832880437296e-05,"[1, 0, 0]"
11377,2024-05-04,D1,2023-2024,Stuttgart,Bayern Munich,H,0.4498987677803576,0.238798080303501,0.31130315191614144,0.4498827948383123,0.2388090895261863,0.3113081156355014,0.006134269859791899,0.004890339931957488,0.0031001457506660422,0.004708251847471809,0.006134269859791899,5,1.050665523326293,0.009609795078727439,2.680681202605641e-05,0.00033777369766573636,0.00010725976770288924,"[1, 0, 0]"
11378,2024-05-04,D1,2023-2024,Werder Bremen,M'gladbach,D,0.41764468782069347,0.2517267822717442,0.3306285299075625,0.417639916207081,0.2517200094684452,0.33064007432447384,0.005343163065731066,0.0029797594485441114,0.007452230219920507,0.005258384244731895,0.007452230219920507,5,1.0494610868655827,0.009887993040595344,3.3947108981451364e-05,0.0003202015107113543,0.00013578919761287296,"[0, 1, 0]"
11379,2024-05-04,D1,2023-2024,Wolfsburg,Darmstadt,H,0.6874048097138793,0.1874827165742842,0.12511247371183656,0.6873955718889565,0.18748347911720353,0.1251209489938398,0.004941288658129807,0.0042399042572293846,0.0035258755324155747,0.004235689482591589,0.004941288658129807,5,1.0513312343722292,0.011822840314191346,2.8897318030076986e-05,0.00021182499571562475,0.00011551686794398326,"[1, 0, 0]"
11380,2024-05-04,D1,2023-2024,FC Koln,Freiburg,D,0.4102726587783414,0.26133922464731224,0.32838811657434636,0.41027900340290024,0.26133935807588016,0.3283816385212195,0.00512142145031222,0.003979257918874617,0.0031720235720335277,0.0040909009804067885,0.00512142145031222,5,1.05096400095391,0.0114729820382499,1.946757766963993e-05,0.00014340223331030027,7.777278809156351e-05,"[0, 1, 0]"
6247,2024-05-04,I1,2023-2024,Monza,Lazio,D,0.21337068185215807,0.26448540935228665,0.5221439087955552,0.2133808298588463,0.26447571012222565,0.522143460018928,0.007896227067872874,0.007179581476338375,0.0022926492287663833,0.005789485924325877,0.007896227067872874,5,1.0512565192108732,0.009590736283034995,6.266708974048523e-05,0.0008399113031650428,0.00024995406944587574,"[0, 1, 0]"
6248,2024-05-04,I1,2023-2024,Sassuolo,Inter,H,0.15725612463541508,0.2060148429852606,0.6367290323793243,0.15726470397506373,0.2060154884196345,0.6367198076053018,0.006622095112444149,0.002957773491877181,0.007489789355116557,0.005689885986479296,0.007489789355116557,5,1.051462332811904,0.00814876730040747,5.185750539826453e-05,0.0006310005257359249,0.00020650378283799858,"[1, 0, 0]"
6246,2024-05-03,I1,2023-2024,Torino,Bologna,D,0.33437660695076776,0.32790164052114257,0.33772175252808956,0.33438538192256495,0.327890654657884,0.33772396341955113,0.006172588227165044,0.009167032303633388,0.004877608042000142,0.006739076190932857,0.009167032303633388,5,1.0519492582011047,0.013102749263545538,5.51181487508497e-05,0.0004321857376789074,0.00022042125653350762,"[0, 1, 0]"
11375,2024-05-03,D1,2023-2024,Hoffenheim,RB Leipzig,D,0.17783102617382152,0.18616668301489137,0.6360022908112872,0.17782812747621696,0.18616941372487708,0.6360024587989059,0.004606870535468817,0.002796516625697075,0.005374712645864105,0.004259366602343332,0.005374712645864105,5,1.0541450698155495,0.014253083859312487,2.609518242556192e-05,0.0002933593636548996,0.00010404572524621836,"[0, 1, 0]"
6245,2024-04-29,I1,2023-2024,Genoa,Cagliari,H,0.4207016073394978,0.30343414951414355,0.2758642431463586,0.42070473936892894,0.30342214466791606,0.275873115963155,0.00568109015483156,0.0103259170807586,0.00654603181902965,0.007517679684873269,0.0103259170807586,5,1.0588322480613368,0.020226534656302413,7.284606414325963e-05,0.00046317901512670477,0.0002914858598718741,"[1, 0, 0]"
6244,2024-04-28,I1,2023-2024,Fiorentina,Sassuolo,H,0.5556416133661223,0.24634969987691688,0.19800868675696082,0.5556443912704798,0.2463366486758356,0.19801896005368472,0.002877341630765269,0.008118275688933014,0.00751476246553769,0.006170126595078658,0.008118275688933014,5,1.0602866110076978,0.02175421940003569,7.061080912257546e-05,0.0005673689070085364,0.0002828829518832602,"[1, 0, 0]"
