match_id,match_date,league,home_team,away_team,result,pH_weighted,pD_weighted,pA_weighted,pH_equal,pD_equal,pA_equal,n_books,books_used,has_pinnacle,dispH,dispD,dispA,y,pH_mkt,pD_mkt,pA_mkt,feat_league_tier,feat_total_dispersion,feat_market_confidence,feat_book_coverage,feat_has_pinnacle,feat_consensus_diff,match_date_dt,feat_month,feat_is_weekend,feat_season_phase,feat_disp_x_books,feat_sharp_x_diff
6060,2023-12-16,I1,Torino,Empoli,H,0.5946733806831964,0.2451052854730059,0.16022133384379758,0.5941963021307005,0.2452509445482313,0.1605527533210682,4,"b365,bw,wh,ps",1,0.00789233482086455,0.0042941366132712554,0.005922733817774337,0,0.5946733806831964,0.2451052854730059,0.16022133384379758,1,0.018109205251910142,0.9822129049040184,0.6666666666666666,1,0.0009541571049919151,2023-12-16,12,1,1.0,0.07243682100764057,0.0009541571049919151
11225,2023-12-16,D1,Mainz,Heidenheim,A,0.5705855561098083,0.22871627387830107,0.2006981700118905,0.5692344073429212,0.2290505140887883,0.20171507856829046,4,"b365,bw,wh,ps",1,0.006416466578972692,0.005119642567626774,0.005923046121194452,2,0.5705855561098083,0.22871627387830107,0.2006981700118905,1,0.01745915526779392,0.982840436220559,0.6666666666666666,1,0.0027022975337743227,2023-12-16,12,1,1.0,0.06983662107117568,0.0027022975337743227
11224,2023-12-16,D1,Darmstadt,Wolfsburg,A,0.3021386433419894,0.26343574783620877,0.4344256088218017,0.3030861849552843,0.2625132122708765,0.4344006027738392,4,"b365,bw,wh,ps",1,0.006368265292542007,0.004425373999948583,0.005974807958334135,2,0.3021386433419894,0.26343574783620877,0.4344256088218017,1,0.016768447250824724,0.9835080963653388,0.6666666666666666,1,0.0018950832265896556,2023-12-16,12,1,1.0,0.0670737890032989,0.0018950832265896556
11223,2023-12-16,D1,Bochum,Union Berlin,H,0.358465702165143,0.2777050585993511,0.363829239235506,0.3588379568593543,0.2773403146575486,0.3638217284830972,4,"b365,bw,wh,ps",1,0.006868341016657527,0.005139468636182851,0.007815975375410256,0,0.358465702165143,0.2777050585993511,0.363829239235506,1,0.019823785028250634,0.9805615584581591,0.6666666666666666,1,0.0007445093884225762,2023-12-16,12,1,1.0,0.07929514011300254,0.0007445093884225762
11222,2023-12-16,D1,Augsburg,Dortmund,D,0.27332342144243843,0.22868427309257516,0.4979923054649864,0.2749875003328365,0.2285923945060902,0.4964201051610734,4,"b365,bw,wh,ps",1,0.006397214176003119,0.004417888627890614,0.007626843840351118,1,0.27332342144243843,0.22868427309257516,0.4979923054649864,1,0.018441946644244853,0.9818920001233149,0.6666666666666666,1,0.003328157780796037,2023-12-16,12,1,1.0,0.07376778657697941,0.003328157780796037
11226,2023-12-16,D1,RB Leipzig,Hoffenheim,H,0.6588043581081872,0.18323553282228536,0.15796010906952743,0.6588871664312421,0.18271980531623777,0.15839302825252008,4,"b365,bw,wh,ps",1,0.007402138237545991,0.0044881893422931115,0.007353805145344005,0,0.6588043581081872,0.18323553282228536,0.15796010906952743,1,0.01924413272518311,0.9811192116713692,0.6666666666666666,1,0.0010314550120952004,2023-12-16,12,1,1.0,0.07697653090073243,0.0010314550120952004
6058,2023-12-16,I1,Lecce,Frosinone,H,0.44426035107305134,0.2823063785419648,0.27343327038498366,0.4449029430720671,0.2813043180876931,0.27379273884023975,4,"b365,bw,wh,ps",1,0.006908957503380493,0.005142574038730833,0.007758611061715804,0,0.44426035107305134,0.2823063785419648,0.27343327038498366,1,0.01981014260382713,0.9805746758379488,0.6666666666666666,1,0.002004120908543572,2023-12-16,12,1,1.0,0.07924057041530852,0.002004120908543572
6057,2023-12-15,I1,Genoa,Juventus,D,0.2007837614634152,0.2988276052815468,0.5003886332550379,0.2018119947591704,0.2981582821323796,0.50002972310845,4,"b365,bw,wh,ps",1,0.0047931487461690975,0.004661268180787309,0.007392833206581801,1,0.2007837614634152,0.2988276052815468,0.5003886332550379,1,0.01684725013353821,0.9834318771759223,0.6666666666666666,1,0.0020564665915103197,2023-12-15,12,0,1.0,0.06738900053415284,0.0020564665915103197
11221,2023-12-15,D1,M'gladbach,Werder Bremen,D,0.4802754356245305,0.24088962879762385,0.2788349355778456,0.4804282863091111,0.2405670697915328,0.2790046438993561,4,"b365,bw,wh,ps",1,0.00831569614508462,0.005001654174755561,0.007311010358418672,1,0.4802754356245305,0.24088962879762385,0.2788349355778456,1,0.020628360678258854,0.9797885680302374,0.6666666666666666,1,0.0006451180121821165,2023-12-15,12,0,1.0,0.08251344271303541,0.0006451180121821165
6056,2023-12-11,I1,Cagliari,Sassuolo,H,0.40877719837513093,0.26448444734554716,0.3267383542793218,0.408100135346758,0.26223785041129194,0.3296620142419501,4,"b365,bw,wh,ps",1,0.006563989625716786,0.004226479572845459,0.006941530330507012,0,0.40877719837513093,0.26448444734554716,0.3267383542793218,1,0.017731999529069255,0.9825769460552736,0.6666666666666666,1,0.0058473199252564445,2023-12-11,12,0,1.0,0.07092799811627702,0.0058473199252564445
6055,2023-12-11,I1,Empoli,Lecce,D,0.3810246943822385,0.29302606511660606,0.3259492405011553,0.3820216824116954,0.2916254557308198,0.3263528618574848,4,"b365,bw,wh,ps",1,0.006957874627187976,0.005446755117704054,0.006121550390282992,1,0.3810246943822385,0.29302606511660606,0.3259492405011553,1,0.01852618013517502,0.9818107963285575,0.6666666666666666,1,0.002801218771572578,2023-12-11,12,0,1.0,0.07410472054070008,0.002801218771572578
6054,2023-12-10,I1,Roma,Fiorentina,D,0.452127469761504,0.28638568393977987,0.261486846298716,0.4531031511343796,0.2855753864132493,0.261321462452371,4,"b365,bw,wh,ps",1,0.006071689016310292,0.004723072681925515,0.006735871077425539,1,0.452127469761504,0.28638568393977987,0.261486846298716,1,0.017530632775661345,0.9827713955619788,0.6666666666666666,1,0.001951362745751195,2023-12-10,12,1,1.0,0.07012253110264538,0.001951362745751195
11219,2023-12-10,D1,Stuttgart,Leverkusen,D,0.3331050916668118,0.2531732635942863,0.41372164473890183,0.33221110224743994,0.252471676372456,0.4153172213801041,4,"b365,bw,wh,ps",1,0.005272044036579871,0.005166926478185233,0.007632486882693757,1,0.3331050916668118,0.2531732635942863,0.41372164473890183,1,0.01807145739745886,0.9822493232020709,0.6666666666666666,1,0.0031911532824044353,2023-12-10,12,1,1.0,0.07228582958983544,0.0031911532824044353
11220,2023-12-10,D1,FC Koln,Mainz,D,0.4026767671697863,0.27353721850914375,0.3237860143210699,0.4046035325564674,0.27207341312858135,0.32332305431495123,4,"b365,bw,wh,ps",1,0.0081292686393575,0.005201004928862461,0.008113934966815712,1,0.4026767671697863,0.27353721850914375,0.3237860143210699,1,0.021444208535035675,0.979005991364138,0.6666666666666666,1,0.0038535307733622015,2023-12-10,12,1,1.0,0.0857768341401427,0.0038535307733622015
6051,2023-12-10,I1,Frosinone,Torino,D,0.2846570272008903,0.29025053604960543,0.42509243674950414,0.28713579135107054,0.28873470360352804,0.4241295050454014,4,"b365,bw,wh,ps",1,0.006438863038305844,0.004750586665341907,0.004720665992180801,1,0.2846570272008903,0.29025053604960543,0.42509243674950414,1,0.015910115695828553,0.9843390518019094,0.6666666666666666,1,0.0049575283003603365,2023-12-10,12,1,1.0,0.06364046278331421,0.0049575283003603365
6052,2023-12-10,I1,Monza,Genoa,H,0.4404144411452794,0.2961000891538317,0.2634854697008889,0.4410434834879787,0.29398429424384065,0.2649722222681806,4,"b365,bw,wh,ps",1,0.007561177573079502,0.004939368906590224,0.006917796592691078,0,0.4404144411452794,0.2961000891538317,0.2634854697008889,1,0.019418343072360802,0.9809515463358868,0.6666666666666666,1,0.004231589819982118,2023-12-10,12,1,1.0,0.07767337228944321,0.004231589819982118
6053,2023-12-10,I1,Salernitana,Bologna,A,0.2549651367651214,0.28698033543454754,0.458054527800331,0.25600035667626275,0.2853939994334811,0.45860564389025615,4,"b365,bw,wh,ps",1,0.0070972767021437975,0.004836751409173011,0.006508399980495199,2,0.2549651367651214,0.28698033543454754,0.458054527800331,1,0.018442428091812006,0.9818915359542056,0.6666666666666666,1,0.003172672002132948,2023-12-10,12,1,1.0,0.07376971236724802,0.003172672002132948
11214,2023-12-09,D1,Heidenheim,Darmstadt,H,0.4638135202120045,0.2624555668850354,0.27373091290296,0.4635764129719052,0.2625434640828469,0.27388012294524783,4,"b365,bw,wh,ps",1,0.00678918188344793,0.004274499191358406,0.007117703199620435,0,0.4638135202120045,0.2624555668850354,0.27373091290296,1,0.01818138427442677,0.9821432756920977,0.6666666666666666,1,0.00047421448019863144,2023-12-09,12,1,1.0,0.07272553709770709,0.00047421448019863144
11215,2023-12-09,D1,Union Berlin,M'gladbach,H,0.44623927606603886,0.2635910028399597,0.2901697210940014,0.44631263033661495,0.26323210991400764,0.29045525974937747,4,"b365,bw,wh,ps",1,0.006284600519223369,0.0049603343987618355,0.007525434469434265,0,0.44623927606603886,0.2635910028399597,0.2901697210940014,1,0.018770369387419467,0.9815754659229969,0.6666666666666666,1,0.0007177858519041846,2023-12-09,12,1,1.0,0.07508147754967787,0.0007177858519041846
11216,2023-12-09,D1,Werder Bremen,Augsburg,H,0.3967264652664404,0.25764622712485985,0.3456273076086997,0.39715754313716856,0.25647035078931846,0.3463721060735129,4,"b365,bw,wh,ps",1,0.004704984413518739,0.005685602376347751,0.007731282454230209,0,0.3967264652664404,0.25764622712485985,0.3456273076086997,1,0.0181218692440967,0.9822006875684232,0.6666666666666666,1,0.0023517526710827297,2023-12-09,12,1,1.0,0.0724874769763868,0.0023517526710827297
11217,2023-12-09,D1,Wolfsburg,Freiburg,A,0.4249068206896719,0.2611538227347776,0.3139393565755505,0.4257459601744882,0.2614697910716915,0.3127842487538204,4,"b365,bw,wh,ps",1,0.006440340910338899,0.005116424521788365,0.008232401773063974,2,0.4249068206896719,0.2611538227347776,0.3139393565755505,1,0.01978916720519124,0.9805948446585042,0.6666666666666666,1,0.0023102156434602894,2023-12-09,12,1,1.0,0.07915666882076496,0.0023102156434602894
11218,2023-12-09,D1,Dortmund,RB Leipzig,A,0.3750011981561459,0.24861636596900313,0.37638243587485076,0.3761417059471686,0.24717984662153264,0.3766784474312987,4,"b365,bw,wh,ps",1,0.006536390051848866,0.004906214184233378,0.007409065740903616,2,0.3750011981561459,0.24861636596900313,0.37638243587485076,1,0.018851669976985858,0.9814971398364478,0.6666666666666666,1,0.002873038694941127,2023-12-09,12,1,1.0,0.07540667990794343,0.002873038694941127
6049,2023-12-09,I1,Atalanta,Milan,H,0.3803151973709682,0.2919614034745017,0.3277233991545299,0.38211603322604937,0.29113435364376705,0.3267496131301835,4,"b365,bw,wh,ps",1,0.006976283852449893,0.005150398398478197,0.006839555529650429,0,0.3803151973709682,0.2919614034745017,0.3277233991545299,1,0.01896623778057852,0.9813867848831879,0.6666666666666666,1,0.0036016717101622353,2023-12-09,12,1,1.0,0.07586495112231408,0.0036016717101622353
6050,2023-12-09,I1,Inter,Udinese,H,0.749342027267591,0.1557987457138277,0.09485922701858111,0.7494851703738442,0.15602965010098863,0.09448517952516707,4,"b365,bw,wh,ps",1,0.007131902764048744,0.0045375496222412,0.008044326318604154,0,0.749342027267591,0.1557987457138277,0.09485922701858111,1,0.0197137787048941,0.9806673410553186,0.6666666666666666,1,0.0007480949868281517,2023-12-09,12,1,1.0,0.0788551148195764,0.0007480949868281517
6048,2023-12-09,I1,Verona,Lazio,D,0.23567886318997233,0.278899190396822,0.4854219464132056,0.2355675639745821,0.2784072587152887,0.4860251773101291,4,"b365,bw,wh,ps",1,0.00712129532168835,0.005916893499008582,0.00757935480339626,1,0.23567886318997233,0.278899190396822,0.4854219464132056,1,0.020617543624093192,0.97979895235694,0.6666666666666666,1,0.0012064617938470634,2023-12-09,12,1,1.0,0.08247017449637277,0.0012064617938470634
11213,2023-12-09,D1,Ein Frankfurt,Bayern Munich,H,0.10811721966334503,0.16380939626574476,0.7280733840709103,0.10846488935044728,0.16419552505896257,0.7273395855905902,4,"b365,bw,wh,ps",1,0.0057090120673152665,0.004044427903894263,0.006381312302902202,0,0.10811721966334503,0.16380939626574476,0.7280733840709103,1,0.01613475227411173,0.9841214442887598,0.6666666666666666,1,0.0014675969606401246,2023-12-09,12,1,1.0,0.06453900909644691,0.0014675969606401246
11212,2023-12-08,D1,Hoffenheim,Bochum,H,0.5618645100039018,0.2248405152543785,0.21329497474171966,0.5614688314568121,0.22464292438954775,0.2138882441536401,4,"b365,bw,wh,ps",1,0.004880427796558336,0.004862590622994291,0.008336485938454617,0,0.5618645100039018,0.2248405152543785,0.21329497474171966,1,0.018079504358007245,0.9822415594453912,0.6666666666666666,1,0.0011865388238408714,2023-12-08,12,0,1.0,0.07231801743202898,0.0011865388238408714
6047,2023-12-08,I1,Juventus,Napoli,H,0.41570768066415303,0.29354840913977986,0.290743910196067,0.414616854274869,0.2935636944658026,0.2918194512593284,4,"b365,bw,wh,ps",1,0.007680263228403595,0.004232011759581364,0.007589710299124952,0,0.41570768066415303,0.29354840913977986,0.290743910196067,1,0.01950198528710991,0.9808710668850559,0.6666666666666666,1,0.0021816527785681883,2023-12-08,12,0,1.0,0.07800794114843965,0.0021816527785681883
6046,2023-12-04,I1,Torino,Atalanta,H,0.3188423182177766,0.2969458729629558,0.3842118088192674,0.3208030067583847,0.2956452021103658,0.3835517911312494,4,"b365,bw,wh,ps",1,0.007282738204979557,0.004951185288605929,0.006702095170846864,0,0.3188423182177766,0.2969458729629558,0.3842118088192674,1,0.01893601866443235,0.9814158903821532,0.6666666666666666,1,0.003921377081216149,2023-12-04,12,0,1.0,0.0757440746577294,0.003921377081216149
11211,2023-12-03,D1,Augsburg,Ein Frankfurt,H,0.3598745638649798,0.26624109244913885,0.37388434368588136,0.3597589966716632,0.26592572565693057,0.3743152776714063,4,"b365,bw,wh,ps",1,0.00830066759833279,0.004686000468716138,0.006574264303958262,0,0.3598745638649798,0.26624109244913885,0.37388434368588136,1,0.01956093237100719,0.980814356700077,0.6666666666666666,1,0.0008618679710498123,2023-12-03,12,1,1.0,0.07824372948402876,0.0008618679710498123
11210,2023-12-03,D1,Leverkusen,Dortmund,D,0.5772937982379013,0.21596954822629505,0.20673665353580356,0.5775209511585464,0.21584344133056854,0.20663560751088514,4,"b365,bw,wh,ps",1,0.006255606821459661,0.005062528607246676,0.008533171580326597,1,0.5772937982379013,0.21596954822629505,0.20673665353580356,1,0.019851307009032933,0.9805350967610643,0.6666666666666666,1,0.0004543058412900536,2023-12-03,12,1,1.0,0.07940522803613173,0.0004543058412900536
11209,2023-12-03,D1,Mainz,Freiburg,A,0.41774495076437185,0.2738266060289555,0.3084284432066727,0.417020193551901,0.2735813190063727,0.3093984874417263,4,"b365,bw,wh,ps",1,0.005958096111629445,0.004404417665482021,0.006591365895566612,2,0.41774495076437185,0.2738266060289555,0.3084284432066727,1,0.016953879672678078,0.9833287624821935,0.6666666666666666,1,0.0019400884701072374,2023-12-03,12,1,1.0,0.06781551869071231,0.0019400884701072374
6041,2023-12-03,I1,Lecce,Bologna,D,0.3122261182077201,0.30184901703143796,0.38592486476084187,0.31294519994313197,0.29991257581218644,0.3871422242446816,4,"b365,bw,wh,ps",1,0.007424317917769111,0.004954100586571343,0.006262650821170163,1,0.3122261182077201,0.30184901703143796,0.38592486476084187,1,0.018641069325510615,0.9817000611041005,0.6666666666666666,1,0.003872882438503089,2023-12-03,12,1,1.0,0.07456427730204246,0.003872882438503089
6043,2023-12-03,I1,Udinese,Verona,D,0.5541750762914799,0.26131545973066966,0.18450946397785037,0.5533233032527133,0.2611553614916127,0.185521335255674,4,"b365,bw,wh,ps",1,0.0074825379749056615,0.004280651813417613,0.006746421423227533,1,0.5541750762914799,0.26131545973066966,0.18450946397785037,1,0.018509611211550807,0.9818267682427336,0.6666666666666666,1,0.002023742555647162,2023-12-03,12,1,1.0,0.07403844484620323,0.002023742555647162
6042,2023-12-03,I1,Fiorentina,Salernitana,H,0.6600592668666757,0.2025200742306124,0.13742065890271185,0.659636134695334,0.20275356131542277,0.1376103039892432,4,"b365,bw,wh,ps",1,0.0058059645721879344,0.004601824817180829,0.007328932389301322,0,0.6600592668666757,0.2025200742306124,0.13742065890271185,1,0.017736721778670084,0.9825723869453465,0.6666666666666666,1,0.0008462643426834227,2023-12-03,12,1,1.0,0.07094688711468033,0.0008462643426834227
6044,2023-12-03,I1,Sassuolo,Roma,A,0.24864723490541202,0.25451686026726356,0.4968359048273243,0.24879092175969286,0.2539422657494811,0.49726681249082605,4,"b365,bw,wh,ps",1,0.006928211183582058,0.0058541917089905485,0.005647203075831938,2,0.24864723490541202,0.25451686026726356,0.4968359048273243,1,0.018429605968404546,0.9819038980599153,0.6666666666666666,1,0.0011491890355650458,2023-12-03,12,1,1.0,0.07371842387361818,0.0011491890355650458
6045,2023-12-03,I1,Napoli,Inter,A,0.33247611214005207,0.2739400297943514,0.3935838580655965,0.3332129556863723,0.2737903177855726,0.392996726528055,4,"b365,bw,wh,ps",1,0.006386866657419017,0.004863206335009491,0.008927596870173663,2,0.33247611214005207,0.2739400297943514,0.3935838580655965,1,0.020177669862602172,0.980221415878158,0.6666666666666666,1,0.0014736870926405077,2023-12-03,12,1,1.0,0.08071067945040869,0.0014736870926405077
11207,2023-12-02,D1,RB Leipzig,Heidenheim,H,0.768168911708589,0.13835520581581373,0.09347588247559711,0.7680069223060559,0.13942473801121746,0.09256833968272665,4,"b365,bw,wh,ps",1,0.008007590453929183,0.005415679735040969,0.00730333815106607,0,0.768168911708589,0.13835520581581373,0.09347588247559711,1,0.020726608340036222,0.97969426076416,0.6666666666666666,1,0.0021390643908072854,2023-12-02,12,1,1.0,0.08290643336014489,0.0021390643908072854
11208,2023-12-02,D1,Stuttgart,Werder Bremen,H,0.6765265954965239,0.18495913308156317,0.13851427142191283,0.6742893947525324,0.18533671670938784,0.1403738885380798,4,"b365,bw,wh,ps",1,0.008063766769652567,0.004735888467640931,0.007710656818807094,0,0.6765265954965239,0.18495913308156317,0.13851427142191283,1,0.020510312056100592,0.9799019061210887,0.6666666666666666,1,0.004474401487983226,2023-12-02,12,1,1.0,0.08204124822440237,0.004474401487983226
11205,2023-12-02,D1,Bochum,Wolfsburg,H,0.3586234767581506,0.26569257373311406,0.3756839495087353,0.3578838374325657,0.265261383012701,0.3768547795547333,4,"b365,bw,wh,ps",1,0.00648023380700168,0.004440305342681779,0.007147883671376213,0,0.3586234767581506,0.26569257373311406,0.3756839495087353,1,0.018068422821059672,0.9822522510117815,0.6666666666666666,1,0.002341660091995934,2023-12-02,12,1,1.0,0.07227369128423869,0.002341660091995934
6038,2023-12-02,I1,Genoa,Empoli,D,0.4913915129787002,0.2742392156418273,0.2343692713794725,0.4924047346419591,0.27247041525417504,0.23512485010386594,4,"b365,bw,wh,ps",1,0.008543417977356946,0.004929469064324619,0.006099117555217372,1,0.4913915129787002,0.2742392156418273,0.2343692713794725,1,0.019572004596898937,0.9808037053698458,0.6666666666666666,1,0.0035376007753046,2023-12-02,12,1,1.0,0.07828801838759575,0.0035376007753046
6039,2023-12-02,I1,Lazio,Cagliari,H,0.5903510095097457,0.23709840981259594,0.17255058067765824,0.5920376224763964,0.23641698051551066,0.171545397008093,4,"b365,bw,wh,ps",1,0.007007079186406987,0.004021104359251298,0.0062148232877373985,0,0.5903510095097457,0.23709840981259594,0.17255058067765824,1,0.017243006833395684,0.9830492746398208,0.6666666666666666,1,0.003373225933301166,2023-12-02,12,1,1.0,0.06897202733358274,0.003373225933301166
6040,2023-12-02,I1,Milan,Frosinone,H,0.6654662297523855,0.20375174887180958,0.13078202137580486,0.666709216713669,0.20420057662354207,0.12909020666278895,4,"b365,bw,wh,ps",1,0.006476949767238497,0.005350511981962524,0.0069908363471063075,0,0.6654662297523855,0.20375174887180958,0.13078202137580486,1,0.018818298096307327,0.9815292892447358,0.6666666666666666,1,0.003383629426031959,2023-12-02,12,1,1.0,0.07527319238522931,0.003383629426031959
11206,2023-12-02,D1,M'gladbach,Hoffenheim,H,0.424753355786448,0.23680086810994155,0.3384457761036104,0.42388690008306135,0.2369350338060006,0.33917806611093804,4,"b365,bw,wh,ps",1,0.0068418236666073235,0.004758188187117236,0.006341702995186933,0,0.424753355786448,0.23680086810994155,0.3384457761036104,1,0.017941714848911494,0.9823745165492362,0.6666666666666666,1,0.0017329114067733686,2023-12-02,12,1,1.0,0.07176685939564598,0.0017329114067733686
11204,2023-12-01,D1,Darmstadt,FC Koln,A,0.361281068433334,0.27433275104007654,0.3643861805265895,0.36038247083104125,0.273731209370036,0.36588631979892283,4,"b365,bw,wh,ps",1,0.008210528149431288,0.004925050665227266,0.007304673598850769,2,0.361281068433334,0.27433275104007654,0.3643861805265895,1,0.020440252413509323,0.9799691825511934,0.6666666666666666,1,0.003000278544666668,2023-12-01,12,0,1.0,0.08176100965403729,0.003000278544666668
6037,2023-12-01,I1,Monza,Juventus,A,0.23408782002996945,0.28375469583274626,0.4821574841372842,0.23426976549813897,0.28306377844429087,0.4826664560575702,4,"b365,bw,wh,ps",1,0.007508792415437853,0.005268330788607848,0.006729378000772981,2,0.23408782002996945,0.28375469583274626,0.4821574841372842,1,0.019506501204818682,0.980866722103521,0.6666666666666666,1,0.0013818347769108952,2023-12-01,12,0,1.0,0.07802600481927473,0.0013818347769108952
6036,2023-11-27,I1,Bologna,Torino,H,0.41130666569625396,0.2988921975698246,0.28980113673392144,0.41237901619849426,0.29815042191545493,0.28947056188605086,4,"b365,bw,wh,ps",1,0.006131046984700126,0.003799127656234417,0.00930784599115885,0,0.41130666569625396,0.2988921975698246,0.28980113673392144,1,0.019238020632093393,0.9811250951763331,0.6666666666666666,1,0.0021447010044805537,2023-11-27,11,0,1.0,0.07695208252837357,0.0021447010044805537
6035,2023-11-27,I1,Verona,Lecce,D,0.35810399989513303,0.315445523252723,0.32645047685214384,0.36008105730884377,0.3139319901010984,0.3259869525900577,4,"b365,bw,wh,ps",1,0.00520837534639493,0.004407614994097106,0.005449340820591307,1,0.35810399989513303,0.315445523252723,0.32645047685214384,1,0.015065331161083342,0.9851582644992408,0.6666666666666666,1,0.003954114827421473,2023-11-27,11,0,1.0,0.06026132464433337,0.003954114827421473
6033,2023-11-26,I1,Roma,Udinese,H,0.586311394211724,0.24789113140669983,0.1657974743815761,0.5855016968698861,0.24776196682531568,0.16673633630479825,4,"b365,bw,wh,ps",1,0.006820116298470294,0.0051816616128679445,0.007487925872095138,0,0.586311394211724,0.24789113140669983,0.1657974743815761,1,0.019489703783433378,0.980882883160953,0.6666666666666666,1,0.0018777238464441903,2023-11-26,11,1,1.0,0.07795881513373351,0.0018777238464441903
11203,2023-11-26,D1,Hoffenheim,Mainz,D,0.5123692276888244,0.239948362626888,0.2476824096842875,0.511286598054028,0.23983947370607228,0.24887392823989973,4,"b365,bw,wh,ps",1,0.007004455859453058,0.005265383628106686,0.007169495600111787,1,0.5123692276888244,0.239948362626888,0.2476824096842875,1,0.019439335087671532,0.9809313468505707,0.6666666666666666,1,0.0023830371112243953,2023-11-26,11,1,1.0,0.07775734035068613,0.0023830371112243953
11202,2023-11-26,D1,Heidenheim,Bochum,D,0.42989780195462146,0.25723882870349213,0.3128633693418864,0.42897738163178406,0.25758224623447756,0.31344037213373843,4,"b365,bw,wh,ps",1,0.0071282441258300865,0.005673180383837184,0.00808332769431712,1,0.42989780195462146,0.25723882870349213,0.3128633693418864,1,0.02088475220398439,0.9795424976630356,0.6666666666666666,1,0.0018408406456748572,2023-11-26,11,1,1.0,0.08353900881593757,0.0018408406456748572
6030,2023-11-26,I1,Cagliari,Monza,D,0.33331375383939704,0.28768445583647945,0.3790017903241234,0.3333710776100879,0.28543520335372,0.3811937190361921,4,"b365,bw,wh,ps",1,0.005258153861052368,0.004699891189513373,0.007173143881613951,1,0.33331375383939704,0.28768445583647945,0.3790017903241234,1,0.017131188932179693,0.9831573457597298,0.6666666666666666,1,0.004498504965518957,2023-11-26,11,1,1.0,0.06852475572871877,0.004498504965518957
6032,2023-11-26,I1,Frosinone,Genoa,H,0.3808550526659359,0.29436847657149695,0.3247764707625671,0.3804020480886462,0.2929085116011334,0.3266894403102204,4,"b365,bw,wh,ps",1,0.006464633809749214,0.004140719419344101,0.007135040081944261,0,0.3808550526659359,0.29436847657149695,0.3247764707625671,1,0.017740393311037578,0.9825688422827334,0.6666666666666666,1,0.003825939095306541,2023-11-26,11,1,1.0,0.07096157324415031,0.003825939095306541
6031,2023-11-26,I1,Empoli,Sassuolo,A,0.3508051477396427,0.26434856824901526,0.3848462840113419,0.3527273506112514,0.26312587812581684,0.3841467712629317,4,"b365,bw,wh,ps",1,0.008186250871106257,0.005678841381049659,0.007832774588985583,2,0.3508051477396427,0.26434856824901526,0.3848462840113419,1,0.0216978668411415,0.9787629322274828,0.6666666666666666,1,0.003844405743217316,2023-11-26,11,1,1.0,0.086791467364566,0.003844405743217316
6034,2023-11-26,I1,Juventus,Inter,D,0.2820733917949723,0.29269582563186697,0.4252307825731607,0.2827276124565048,0.29115684990594903,0.4261155376375462,4,"b365,bw,wh,ps",1,0.00945181619057687,0.0055968804605059826,0.00561182080142485,1,0.2820733917949723,0.29269582563186697,0.4252307825731607,1,0.0206605174525077,0.9797576989613797,0.6666666666666666,1,0.0030779514518359252,2023-11-26,11,1,1.0,0.0826420698100308,0.0030779514518359252
11199,2023-11-25,D1,Werder Bremen,Leverkusen,A,0.15533419506431684,0.18852065714582705,0.656145147789856,0.1562073364854109,0.18941559613346154,0.6543770673811276,4,"b365,bw,wh,ps",1,0.00582678314713691,0.005163662207959989,0.006552183722917894,2,0.15533419506431684,0.18852065714582705,0.656145147789856,1,0.017542629078014793,0.98275980919452,0.6666666666666666,1,0.0035361608174570014,2023-11-25,11,1,1.0,0.07017051631205917,0.0035361608174570014
6029,2023-11-25,I1,Milan,Fiorentina,H,0.4564609435321897,0.2779353643360372,0.2656036921317729,0.4585833820883202,0.2768567898604184,0.26455982805126127,4,"b365,bw,wh,ps",1,0.006849031938371771,0.004617308651968127,0.00509916659695927,0,0.4564609435321897,0.2779353643360372,0.2656036921317729,1,0.016565507187299166,0.983704437077416,0.6666666666666666,1,0.0042448771122609585,2023-11-25,11,1,1.0,0.06626202874919666,0.0042448771122609585
6028,2023-11-25,I1,Atalanta,Napoli,A,0.35955762261563323,0.2776724925487141,0.3627698848356527,0.3607898039807031,0.27652461879669665,0.36268557722260036,4,"b365,bw,wh,ps",1,0.007426042899796786,0.005358511865868324,0.005670617508959145,2,0.35955762261563323,0.2776724925487141,0.3627698848356527,1,0.018455172274624253,0.9818792493012665,0.6666666666666666,1,0.0024643627301396687,2023-11-25,11,1,1.0,0.07382068909849701,0.0024643627301396687
6027,2023-11-25,I1,Salernitana,Lazio,H,0.20367485729086177,0.25674731487489144,0.5395778278342468,0.20465758619274732,0.2559095054703104,0.5394329083369422,4,"b365,bw,wh,ps",1,0.008151681775976301,0.005406477742493388,0.0076129403512031416,0,0.20367485729086177,0.25674731487489144,0.5395778278342468,1,0.021171099869672833,0.9792678231176198,0.6666666666666666,1,0.0019654578037711645,2023-11-25,11,1,1.0,0.08468439947869133,0.0019654578037711645
11201,2023-11-25,D1,Ein Frankfurt,Stuttgart,A,0.3640936160836254,0.26383137783162636,0.3720750060847482,0.3635450616947137,0.26387885428044777,0.37257608402483866,4,"b365,bw,wh,ps",1,0.006344156854108469,0.004087144377209291,0.008007484339654479,2,0.3640936160836254,0.26383137783162636,0.3720750060847482,1,0.01843878557097224,0.9818950477611329,0.6666666666666666,1,0.0010971087778235966,2023-11-25,11,1,1.0,0.07375514228388896,0.0010971087778235966
