match_id,match_date,league,era,home_team,away_team,result,weighted_home,weighted_draw,weighted_away,equal_home,equal_draw,equal_away,home_std,draw_std,away_std,avg_std,entropy,n_books,actual
6270,2024-05-19,I1,2023-2024,Monza,Frosinone,A,0.32200021492599695,0.27148930235106206,0.406510482722941,0.32200021492599695,0.271489302351062,0.4065104827229411,0.007963054961801143,0.007646561092526384,0.004937113036663616,0.006848909696997047,1.0847868252777495,5,"[0, 0, 1]"
6271,2024-05-19,I1,2023-2024,Udinese,Empoli,D,0.46876921386738424,0.2873541873530806,0.24387659877953513,0.46876921386738424,0.2873541873530806,0.2438765987795351,0.003975448767235953,0.008930617718978323,0.006463773887853144,0.006456613458022474,1.057635145290918,5,"[0, 1, 0]"
6272,2024-05-19,I1,2023-2024,Inter,Lazio,D,0.5752560506575597,0.23374479485315292,0.19099915448928748,0.5752560506575597,0.2337447948531529,0.1909991544892875,0.006187397996462797,0.009655872875916436,0.006605671420229956,0.007482980764203062,0.9740325698051522,5,"[0, 1, 0]"
6273,2024-05-19,I1,2023-2024,Roma,Genoa,H,0.6380769131018101,0.2240578241682376,0.13786526272995234,0.6380769131018101,0.22405782416823755,0.13786526272995234,0.009980281113006646,0.008841318129922286,0.007440177310196233,0.008753925517708388,0.8950198820936837,5,"[1, 0, 0]"
11401,2024-05-18,D1,2023-2024,Wolfsburg,Mainz,A,0.3008961685959581,0.2651863776312221,0.43391745377281987,0.3008961685959581,0.2651863776312221,0.43391745377281976,0.004979671695193595,0.0059949198533754,0.0031963580590939206,0.004723649869220972,1.0756392136779158,5,"[0, 0, 1]"
11400,2024-05-18,D1,2023-2024,Werder Bremen,Bochum,H,0.3978510439678764,0.2606086880902134,0.3415402679419103,0.39785104396787635,0.26060868809021337,0.3415402679419103,0.006680770894179977,0.004673870729198063,0.00838428229101525,0.006579641304797763,1.084053282783496,5,"[1, 0, 0]"
11399,2024-05-18,D1,2023-2024,Union Berlin,Freiburg,H,0.4482939919439797,0.2780870156181978,0.2736189924378225,0.4482939919439796,0.2780870156181979,0.2736189924378225,0.0022900084603233307,0.004508403226782776,0.0034482499795750747,0.0034155538888937273,1.070185958314849,5,"[1, 0, 0]"
11398,2024-05-18,D1,2023-2024,Stuttgart,M'gladbach,H,0.7464842446236507,0.14438518776400455,0.10913056761234483,0.7464842446236507,0.14438518776400458,0.10913056761234483,0.007876877242840799,0.005275066341241266,0.003497556731188109,0.005549833438423392,0.7394292022388335,5,"[1, 0, 0]"
11397,2024-05-18,D1,2023-2024,Leverkusen,Augsburg,H,0.7409248212935686,0.14790119855976233,0.11117398014666918,0.7409248212935686,0.1479011985597623,0.11117398014666917,0.007033464136982575,0.005786216573722764,0.007297830906182747,0.006705837205629363,0.7490525216527375,5,"[1, 0, 0]"
11396,2024-05-18,D1,2023-2024,Hoffenheim,Bayern Munich,H,0.3165777849442495,0.21351156303569815,0.46991065202005233,0.31657778494424954,0.21351156303569815,0.46991065202005233,0.0041976515372919064,0.0050987026233856435,0.0034567161645648573,0.004251023441747469,1.0486815056169847,5,"[1, 0, 0]"
11395,2024-05-18,D1,2023-2024,Heidenheim,FC Koln,H,0.40722082869202636,0.24021185519539137,0.3525673161125823,0.40722082869202636,0.24021185519539134,0.3525673161125823,0.0038479287255222257,0.0017847267251816501,0.002967365768971654,0.0028666737398918437,1.0760016341640743,5,"[1, 0, 0]"
11394,2024-05-18,D1,2023-2024,Ein Frankfurt,RB Leipzig,D,0.34876517788819045,0.24926852505874672,0.4019662970530628,0.34876517788819045,0.2492685250587467,0.40196629705306275,0.007888734933316249,0.006329075680346407,0.005314776149529602,0.006510862254397419,1.0800108662176062,5,"[0, 1, 0]"
11393,2024-05-18,D1,2023-2024,Dortmund,Darmstadt,H,0.8248935120521126,0.10737252129022466,0.06773396665766282,0.8248935120521125,0.10737252129022468,0.06773396665766282,0.006959594667000979,0.004760273172122162,0.004175585873811539,0.0052984845709782265,0.5807405092596145,5,"[1, 0, 0]"
6267,2024-05-18,I1,2023-2024,Lecce,Atalanta,A,0.21059734057881152,0.2516248800886171,0.5377777793325714,0.21059734057881152,0.2516248800886171,0.5377777793325713,0.005219089687449655,0.0032443502845144515,0.0064274286262293095,0.004963622866064472,1.0088549348870925,5,"[0, 0, 1]"
6268,2024-05-18,I1,2023-2024,Torino,Milan,H,0.33970131330223574,0.29692612087331294,0.3633725658244513,0.3397013133022358,0.2969261208733129,0.3633725658244513,0.004488226546768053,0.005021357918611016,0.003551099980443575,0.004353561481940882,1.0951723868053744,5,"[1, 0, 0]"
6266,2024-05-17,I1,2023-2024,Fiorentina,Napoli,D,0.41299375926991194,0.2776869820150931,0.30931925871499505,0.4129937592699119,0.27768698201509306,0.309319258714995,0.004251162294834582,0.004527851047831629,0.004401427469299698,0.004393480270655303,1.0839586758755424,5,"[0, 1, 0]"
6264,2024-05-13,I1,2023-2024,Lecce,Udinese,A,0.3607700926002103,0.31010255893717587,0.3291273484626139,0.3607700926002103,0.31010255893717587,0.32912734846261377,0.004984676043748756,0.0077318539975265175,0.005976088825265606,0.006230872955513626,1.0966572497889244,5,"[0, 0, 1]"
6265,2024-05-13,I1,2023-2024,Fiorentina,Monza,H,0.6084238661709541,0.22751523492947792,0.16406089889956796,0.6084238661709541,0.22751523492947792,0.16406089889956796,0.004458289158501823,0.007740591861662836,0.007300839317757451,0.006499906779307371,0.9357037030325596,5,"[1, 0, 0]"
11392,2024-05-12,D1,2023-2024,Bochum,Leverkusen,A,0.22200265837934935,0.2220544075328652,0.5559429340877856,0.22200265837934935,0.22205440753286515,0.5559429340877855,0.004250237945033347,0.003354045841573948,0.004096452680123765,0.0039002454889103533,0.9946717319118648,5,"[0, 0, 1]"
11391,2024-05-12,D1,2023-2024,Bayern Munich,Wolfsburg,H,0.7094606443132324,0.16397261941364172,0.1265667362731258,0.7094606443132323,0.16397261941364172,0.1265667362731258,0.008568160984689415,0.008109814732414709,0.004193636061006122,0.0069572039260367485,0.8016058099072304,5,"[1, 0, 0]"
11390,2024-05-12,D1,2023-2024,Darmstadt,Hoffenheim,A,0.2086092688994861,0.2077108203019501,0.5836799107985639,0.2086092688994861,0.20771082030195007,0.5836799107985639,0.009034829723096187,0.0030988786837464677,0.009955257167747492,0.007362988524863382,0.9676465317628407,5,"[0, 0, 1]"
6259,2024-05-12,I1,2023-2024,Lazio,Empoli,H,0.5978016159198373,0.24088305238250263,0.16131533169766016,0.5978016159198373,0.2408830523825026,0.16131533169766016,0.0064600719152552236,0.00642066617029482,0.0065270044409081055,0.006469247508819383,0.9447529671856324,5,"[1, 0, 0]"
6260,2024-05-12,I1,2023-2024,Genoa,Sassuolo,H,0.4283016403009433,0.27749141606153405,0.2942069436375227,0.4283016403009433,0.277491416061534,0.2942069436375227,0.003170192094883542,0.008481282555292452,0.006341524321017754,0.00599766632373125,1.0788570467850795,5,"[1, 0, 0]"
6261,2024-05-12,I1,2023-2024,Verona,Torino,A,0.3138925267311908,0.31943239806401513,0.36667507520479414,0.3138925267311908,0.3194323980640152,0.3666750752047941,0.005946265329307729,0.005530477727366206,0.004135122080403761,0.005203955045692565,1.0961255132631182,5,"[0, 0, 1]"
6262,2024-05-12,I1,2023-2024,Juventus,Salernitana,D,0.8362723120977925,0.11220295135469173,0.05152473654751587,0.8362723120977924,0.11220295135469172,0.05152473654751586,0.0050438057354016096,0.005350116812999457,0.0036807710883882544,0.004691564545596441,0.5477707738716686,5,"[0, 1, 0]"
6263,2024-05-12,I1,2023-2024,Atalanta,Roma,H,0.473247063744955,0.26848538923838267,0.2582675470166624,0.473247063744955,0.2684853892383826,0.2582675470166623,0.005929923634136769,0.008278611976780181,0.010269716008844515,0.008159417206587154,1.0567332622021774,5,"[1, 0, 0]"
11389,2024-05-11,D1,2023-2024,Mainz,Dortmund,H,0.4306680116884566,0.2483182415488351,0.3210137467627084,0.43066801168845653,0.2483182415488351,0.3210137467627084,0.007117415221698706,0.009108312998776994,0.011302375072885278,0.009176034431120325,1.07347936653122,5,"[1, 0, 0]"
11388,2024-05-11,D1,2023-2024,RB Leipzig,Werder Bremen,D,0.7374215950155703,0.1467809311130428,0.11579747387138704,0.7374215950155703,0.1467809311130428,0.11579747387138703,0.003970974237849029,0.0031240853162598546,0.00246998319652466,0.0031883475835445146,0.7559098458210327,5,"[0, 1, 0]"
11387,2024-05-11,D1,2023-2024,M'gladbach,Ein Frankfurt,D,0.38410488731742776,0.2545534400490939,0.3613416726334784,0.38410488731742776,0.25455344004909386,0.36134167263347833,0.0017942275249774816,0.0026269491260464744,0.001830848160627563,0.002084008270550506,1.083639115614801,5,"[0, 1, 0]"
11386,2024-05-11,D1,2023-2024,Freiburg,Heidenheim,D,0.5539944029590022,0.23375352464654417,0.21225207239445373,0.5539944029590022,0.23375352464654414,0.21225207239445373,0.008917995653555447,0.006799297359774733,0.006407182971894847,0.007374825328408343,0.9959340437194133,5,"[0, 1, 0]"
11385,2024-05-11,D1,2023-2024,FC Koln,Union Berlin,H,0.3426704333897645,0.2802409178396407,0.37708864877059484,0.34267043338976455,0.28024091783964067,0.37708864877059484,0.0038357771839904573,0.0063677690608186024,0.008721208661147135,0.006308251635318732,1.0912564520853225,5,"[1, 0, 0]"
6257,2024-05-11,I1,2023-2024,Napoli,Bologna,A,0.45118913517343584,0.2754389538465618,0.2733719109800023,0.45118913517343584,0.27543895384656186,0.2733719109800023,0.005022197122219571,0.009141779643391757,0.006582153570230456,0.0069153767786139285,1.0687773930468847,5,"[0, 0, 1]"
6258,2024-05-11,I1,2023-2024,Milan,Cagliari,H,0.6750335905542477,0.19269248720631083,0.13227392223944162,0.6750335905542476,0.19269248720631083,0.13227392223944162,0.006872926708658445,0.0068248694623470295,0.009845127775119047,0.007847641315374842,0.8501566261462461,5,"[1, 0, 0]"
11384,2024-05-10,D1,2023-2024,Augsburg,Stuttgart,A,0.2466586508380759,0.2188920523417076,0.5344492968202166,0.24665865083807587,0.21889205234170764,0.5344492968202166,0.005458578708201569,0.0036658036258944413,0.0033359125979970767,0.004153431644031029,1.0126384223373388,5,"[0, 0, 1]"
6256,2024-05-10,I1,2023-2024,Frosinone,Inter,A,0.21239831253559216,0.2395590974482693,0.5480425900161385,0.2123983125355921,0.2395590974482693,0.5480425900161385,0.0019775907491448113,0.00216993684410092,0.002291543420487944,0.002146357004577892,1.0009802569209563,5,"[0, 0, 1]"
6254,2024-05-06,I1,2023-2024,Salernitana,Atalanta,A,0.11652018868908416,0.18048861196986798,0.7029911993410478,0.11652018868908413,0.18048861196986796,0.7029911993410478,0.009713856915052013,0.008372487850330231,0.010032518722176052,0.009372954495852766,0.8072364481938953,5,"[0, 0, 1]"
6255,2024-05-06,I1,2023-2024,Udinese,Napoli,D,0.25636502004923234,0.26616094489668113,0.47747403505408664,0.2563650200492323,0.26616094489668113,0.4774740350540866,0.008550061109109735,0.0076146578026075815,0.005758090029381871,0.0073076029803663956,1.0542275694551693,5,"[0, 1, 0]"
11383,2024-05-05,D1,2023-2024,Heidenheim,Mainz,D,0.3215116098365176,0.2648599550756323,0.4136284350878501,0.3215116098365176,0.2648599550756322,0.41362843508785013,0.004245805101880124,0.0060341841518399,0.003078896949646268,0.004452962067788765,1.0818528372740692,5,"[0, 1, 0]"
11382,2024-05-05,D1,2023-2024,Ein Frankfurt,Leverkusen,A,0.30475754644759,0.26873392779129585,0.4265085257611142,0.30475754644758996,0.26873392779129585,0.4265085257611142,0.007685084622812422,0.0033103903947131526,0.009063839824856394,0.006686438280793991,1.0786878018190504,5,"[0, 0, 1]"
11381,2024-05-05,D1,2023-2024,Union Berlin,Bochum,A,0.48719360660124594,0.2750102451115074,0.23779614828724682,0.48719360660124583,0.2750102451115074,0.23779614828724682,0.003009021600806478,0.0022764564018873845,0.002222002613837558,0.0025024935388438065,1.046917951371294,5,"[0, 0, 1]"
6249,2024-05-05,I1,2023-2024,Cagliari,Lecce,D,0.4408769869254181,0.30015772643805017,0.25896528663653173,0.4408769869254182,0.30015772643805017,0.25896528663653173,0.006221734797737207,0.007342700518749701,0.0030001566909955706,0.005521530669160827,1.072175508623382,5,"[0, 1, 0]"
6250,2024-05-05,I1,2023-2024,Empoli,Frosinone,D,0.39708013597725617,0.2887336185617182,0.31418624546102564,0.3970801359772561,0.2887336185617182,0.3141862454610257,0.0029662785758839934,0.00642887326511878,0.008194121878072586,0.0058630912396917855,1.0891847829563868,5,"[0, 1, 0]"
6251,2024-05-05,I1,2023-2024,Verona,Fiorentina,H,0.30159384734868677,0.29345445218762206,0.4049517004636912,0.3015938473486867,0.29345445218762206,0.4049517004636912,0.004500337126731828,0.01064724858434736,0.006468778561958048,0.007205454757679079,1.0873687779132124,5,"[1, 0, 0]"
6252,2024-05-05,I1,2023-2024,Milan,Genoa,D,0.6498428359140184,0.21455421031791055,0.13560295376807116,0.6498428359140183,0.21455421031791055,0.13560295376807116,0.006152747111073185,0.0069986276478297355,0.00957796333580038,0.007576446031567767,0.881276614542428,5,"[0, 1, 0]"
6253,2024-05-05,I1,2023-2024,Roma,Juventus,D,0.3339981505931313,0.3099464319914112,0.35605541741545754,0.33399815059313126,0.3099464319914112,0.3560554174154575,0.002266216683076719,0.008071887636923743,0.006787821551711448,0.005708641957237303,1.0970138964203517,5,"[0, 1, 0]"
11380,2024-05-04,D1,2023-2024,FC Koln,Freiburg,D,0.4102790034029003,0.2613393580758802,0.32838163852121954,0.41027900340290024,0.26133935807588016,0.3283816385212195,0.00512142145031222,0.003979257918874617,0.0031720235720335277,0.0040909009804067885,1.0819042858670609,5,"[0, 1, 0]"
11379,2024-05-04,D1,2023-2024,Wolfsburg,Darmstadt,H,0.6873955718889566,0.18748347911720353,0.1251209489938398,0.6873955718889565,0.18748347911720353,0.1251209489938398,0.004941288658129807,0.0042399042572293846,0.0035258755324155747,0.004235689482591589,0.8315871756051328,5,"[1, 0, 0]"
11378,2024-05-04,D1,2023-2024,Werder Bremen,M'gladbach,D,0.417639916207081,0.25172000946844514,0.33064007432447395,0.417639916207081,0.2517200094684452,0.33064007432447384,0.005343163065731066,0.0029797594485441114,0.007452230219920507,0.005258384244731895,1.0778160195917046,5,"[0, 1, 0]"
11377,2024-05-04,D1,2023-2024,Stuttgart,Bayern Munich,H,0.4498827948383123,0.2388090895261863,0.3113081156355015,0.4498827948383123,0.2388090895261863,0.3113081156355014,0.006134269859791899,0.004890339931957488,0.0031001457506660422,0.004708251847471809,1.0646362676880576,5,"[1, 0, 0]"
11376,2024-05-04,D1,2023-2024,Dortmund,Augsburg,H,0.5188302419663258,0.2209055945114387,0.26026416352223564,0.5188302419663258,0.2209055945114387,0.2602641635222356,0.00640380306968546,0.0029844608756352657,0.003948475942637104,0.004445579962652609,1.0243477982870692,5,"[1, 0, 0]"
6247,2024-05-04,I1,2023-2024,Monza,Lazio,D,0.21338082985884638,0.26447571012222565,0.522143460018928,0.2133808298588463,0.26447571012222565,0.522143460018928,0.007896227067872874,0.007179581476338375,0.0022926492287663833,0.005789485924325877,1.0206542146023543,5,"[0, 1, 0]"
6248,2024-05-04,I1,2023-2024,Sassuolo,Inter,H,0.15726470397506376,0.2060154884196345,0.6367198076053019,0.15726470397506373,0.2060154884196345,0.6367198076053018,0.006622095112444149,0.002957773491877181,0.007489789355116557,0.005689885986479296,0.9038078499425484,5,"[1, 0, 0]"
11375,2024-05-03,D1,2023-2024,Hoffenheim,RB Leipzig,D,0.17782812747621696,0.18616941372487708,0.636002458798906,0.17782812747621696,0.18616941372487708,0.6360024587989059,0.004606870535468817,0.002796516625697075,0.005374712645864105,0.004259366602343332,0.9078919002679335,5,"[0, 1, 0]"
6246,2024-05-03,I1,2023-2024,Torino,Bologna,D,0.3343853819225649,0.32789065465788403,0.33772396341955113,0.33438538192256495,0.327890654657884,0.33772396341955113,0.006172588227165044,0.009167032303633388,0.004877608042000142,0.006739076190932857,1.0985371619242494,5,"[0, 1, 0]"
6245,2024-04-29,I1,2023-2024,Genoa,Cagliari,H,0.42070473936892905,0.30342214466791606,0.275873115963155,0.42070473936892894,0.30342214466791606,0.275873115963155,0.00568109015483156,0.0103259170807586,0.00654603181902965,0.007517679684873269,1.081400019225773,5,"[1, 0, 0]"
11374,2024-04-28,D1,2023-2024,Darmstadt,Heidenheim,A,0.2904981540773777,0.2562361558383279,0.45326569008429457,0.29049815407737767,0.2562361558383278,0.4532656900842945,0.004180915825188442,0.0024075692060293516,0.00240296005452115,0.0029971483619129816,1.0666657060602778,5,"[0, 0, 1]"
11373,2024-04-28,D1,2023-2024,Mainz,FC Koln,D,0.6191943935375718,0.22045954004804227,0.1603460664143861,0.6191943935375718,0.22045954004804225,0.16034606641438606,0.005161977733671745,0.002823694282682408,0.0032767164882314,0.003754129501528518,0.9236468432436622,5,"[0, 1, 0]"
11372,2024-04-28,D1,2023-2024,M'gladbach,Union Berlin,D,0.4137590034082086,0.2737540329925034,0.3124869635992881,0.4137590034082086,0.27375403299250334,0.3124869635992882,0.004309107516250976,0.004468184611992906,0.004521438640509359,0.004432910256251081,1.083268333637808,5,"[0, 1, 0]"
6240,2024-04-28,I1,2023-2024,Inter,Torino,H,0.6265913351390084,0.23844235744317993,0.13496630741781163,0.6265913351390084,0.2384423574431799,0.13496630741781163,0.00539805683382423,0.008438979462462337,0.005310677052657785,0.006382571116314784,0.9050454945637041,5,"[1, 0, 0]"
6241,2024-04-28,I1,2023-2024,Bologna,Udinese,D,0.5898342691812101,0.25022914892812026,0.15993658189066967,0.58983426918121,0.25022914892812026,0.15993658189066967,0.003657922035499706,0.006085647975904852,0.007120089960080088,0.005621219990494882,0.9512038054818198,5,"[0, 1, 0]"
6242,2024-04-28,I1,2023-2024,Atalanta,Empoli,H,0.6635571117269039,0.2051302149399226,0.13131267333317356,0.6635571117269039,0.20513021493992256,0.13131267333317356,0.005134431155223484,0.005316090154882932,0.0064696403191673,0.005640053876424572,0.8636880080705591,5,"[1, 0, 0]"
6243,2024-04-28,I1,2023-2024,Napoli,Roma,D,0.48787086536677304,0.26568276458363926,0.2464463700495878,0.48787086536677304,0.26568276458363915,0.2464463700495878,0.006191859235731504,0.009921497739503897,0.006193186010147826,0.007435514328461076,1.0474724256659804,5,"[0, 1, 0]"
6244,2024-04-28,I1,2023-2024,Fiorentina,Sassuolo,H,0.5556443912704797,0.24633664867583555,0.19801896005368474,0.5556443912704798,0.2463366486758356,0.19801896005368472,0.002877341630765269,0.008118275688933014,0.00751476246553769,0.006170126595078658,0.99231342454813,5,"[1, 0, 0]"
11371,2024-04-27,D1,2023-2024,Leverkusen,Stuttgart,D,0.5473928556114847,0.22722210786106922,0.2253850365274463,0.5473928556114844,0.22722210786106917,0.22538503652744626,0.0016712725040270951,0.002129547759585137,0.0019738637501642868,0.0019248946712588394,1.0023679020381893,5,"[0, 1, 0]"
11370,2024-04-27,D1,2023-2024,RB Leipzig,Dortmund,H,0.569006287418569,0.21825300363851777,0.21274070894291328,0.569006287418569,0.21825300363851774,0.21274070894291333,0.0034976638846951694,0.0012039209212991377,0.0031751164904509042,0.002625567098815071,0.9822998039418568,5,"[1, 0, 0]"
11369,2024-04-27,D1,2023-2024,Freiburg,Wolfsburg,A,0.4126644471374225,0.26586641118996107,0.3214691416726164,0.41266444713742245,0.265866411189961,0.3214691416726164,0.0035804623044320963,0.003207745487222717,0.005134148053651729,0.003974118615102181,1.0822877460362479,5,"[0, 0, 1]"
11368,2024-04-27,D1,2023-2024,Bayern Munich,Ein Frankfurt,H,0.681822700373778,0.17849027797481393,0.13968702165140806,0.681822700373778,0.17849027797481393,0.13968702165140803,0.0067233671784111574,0.003997532384869011,0.004767699808339426,0.005162866457206532,0.8436595915400911,5,"[1, 0, 0]"
11367,2024-04-27,D1,2023-2024,Augsburg,Werder Bremen,A,0.5267895848731607,0.23568962231493393,0.23752079281190544,0.5267895848731606,0.2356896223149339,0.2375207928119054,0.006517915677437684,0.004078765206877488,0.002724678991065888,0.004440453291793687,1.0197120513290623,5,"[0, 0, 1]"
6237,2024-04-27,I1,2023-2024,Lecce,Monza,D,0.4697499304018989,0.2910141007821131,0.23923596881598805,0.46974993040189883,0.2910141007821131,0.23923596881598802,0.004430070386502697,0.004251728038297785,0.007392050505125588,0.005357949643308689,1.0563252079599232,5,"[0, 1, 0]"
6238,2024-04-27,I1,2023-2024,Juventus,Milan,D,0.45287891419148013,0.28361984611775287,0.2635012396907671,0.4528789141914801,0.28361984611775287,0.26350123969076705,0.004756877849834554,0.006514487198957326,0.0062437302184268195,0.0058383650890729,1.067565246432903,5,"[0, 1, 0]"
6239,2024-04-27,I1,2023-2024,Lazio,Verona,H,0.5860129653698725,0.24955957577537233,0.16442745885475524,0.5860129653698725,0.24955957577537236,0.16442745885475524,0.004608716067046729,0.007554580321970228,0.010793886617064019,0.007652394335360325,0.9564147833822966,5,"[1, 0, 0]"
11366,2024-04-26,D1,2023-2024,Bochum,Hoffenheim,H,0.43580653665753366,0.24264418625558856,0.32154927708687786,0.4358065366575336,0.24264418625558853,0.32154927708687786,0.004035004720746892,0.00462065175599936,0.004405032788861963,0.004353563088536071,1.070416143766713,5,"[1, 0, 0]"
6236,2024-04-26,I1,2023-2024,Frosinone,Salernitana,H,0.6753904630589627,0.19284885205260532,0.1317606848884319,0.6753904630589627,0.19284885205260532,0.1317606848884319,0.0050869866267312745,0.004379360821028149,0.004239885625446269,0.004568744357735231,0.8495149816809111,5,"[1, 0, 0]"
6235,2024-04-25,I1,2023-2024,Udinese,Roma,A,0.2795686366346241,0.2883606715291499,0.43207069183622604,0.2795686366346241,0.2883606715291499,0.43207069183622604,0.003547730512554856,0.010175633788885276,0.00871287946694517,0.007478747922795101,1.0774803387608172,5,"[0, 0, 1]"
6233,2024-04-22,I1,2023-2024,Roma,Bologna,A,0.39850679169644354,0.30950027048374684,0.29199293781980956,0.39850679169644354,0.30950027048374684,0.29199293781980956,0.0034169426072238373,0.006949317693862734,0.005013476182021714,0.005126578827702761,1.0890700733726355,5,"[0, 0, 1]"
6234,2024-04-22,I1,2023-2024,Milan,Inter,A,0.2555689917881771,0.26237182060193986,0.482059187609883,0.25556899178817705,0.2623718206019399,0.48205918760988303,0.00953548245314158,0.008574681092879085,0.0063779256387137915,0.008162696394911484,1.0514678339227128,5,"[0, 0, 1]"
11365,2024-04-21,D1,2023-2024,Freiburg,Mainz,D,0.3707483772320054,0.26738344314993917,0.36186817961805556,0.3707483772320054,0.26738344314993917,0.3618681796180555,0.007455909669652784,0.00571311117239292,0.010375919766349717,0.007848313536131806,1.0883962304304435,5,"[0, 1, 0]"
11364,2024-04-21,D1,2023-2024,Dortmund,Leverkusen,D,0.3775424430200247,0.24765738408315216,0.3748001728968231,0.3775424430200246,0.2476573840831521,0.3748001728968231,0.0071012316037860936,0.002132894750335029,0.0072322144718323204,0.005488780275317815,1.081226018352865,5,"[0, 1, 0]"
11363,2024-04-21,D1,2023-2024,Werder Bremen,Stuttgart,H,0.1911401102832237,0.20839881269789995,0.6004610770188764,0.1911401102832237,0.20839881269789995,0.6004610770188764,0.003989406492000426,0.005981391800825765,0.003807278064984306,0.004592692119270166,0.9493906771997653,5,"[1, 0, 0]"
6229,2024-04-21,I1,2023-2024,Sassuolo,Lecce,A,0.41280049934982344,0.2871332257022112,0.3000662749479654,0.41280049934982344,0.28713322570221117,0.30006627494796534,0.004864482543783907,0.009008665909228355,0.0048203333117354166,0.006231160588249227,1.0847348736719549,5,"[0, 0, 1]"
